xxx_3941159297	A	A	A	A	A	A	A	A	A	A	A
179	我轻轻点头。这位叫作多莉丝的研究员也称呼被害人为导师，她和莉琪大概是一脉相承。	我輕輕點頭。這位名叫多莉絲的研究員也稱呼被害人為導師，她和莉琪大概是一脈相承。	私は小さくうなずいた。このドリスという研究員も被害者を先生と呼んでいた。おそらくリジの学友だろう。	나는 살며시 고개를 끄덕였다. 도리스라는 이름의 이 연구원도 피해자를 교수님이라 부르는 걸 보니, 리지와 같은 소속인 것 같다.	I gave a small nod. This girl, too, called Tia her "advisor." Clearly, she and Lizzie had been students under the same mentor.						0
180	好了，证人你只需要重复证词。后续的事情，我们……还有专员会进行判断。	好了，證人你只需要重複證詞。後續的事情，我們……還有專員會進行判斷。	証人、証言を繰り返すだけで結構ですよ。判決は本官……と裁判員の方たちで然るべき判断を行いますので。	네. 증인은 증언만 해주시면 되고, 이후의 일은 저희가… 그리고 담당관들이 판단할 겁니다.	Alright, witness — you're only required to restate your testimony. The rest will be handled by us... and by the specialists.						0
181	与案件相关的内容，你还有什么补充的吗？	與案件相關的內容，還有什麼補充的嗎？	事件に関する内容で、他に補足する内容はありますか？	사건과 관련해서 더 보충할 내용이 있습니까?	Do you have anything else to add regarding the case?						0
182	……没有。	……沒有。	……いいえ、これ以上は、なにも。	… 아니요.	...No. Nothing else.						0
183	那么，几位专员呢？	那麼，幾位專員呢？	では、裁判員のみなさん。	그럼, 담당관 여러분은요?	Very well. Now, specialists...						0
184	现在听完案件的情况，我想你们心里应该有了基本的判断吧？	現在聽完案件的情況，我想你們心裡應該有了基本的判斷吧？	経緯を聞いたので、事件に対するだいたいの判断ができたと思いますが、いかがですか？	이제 사건 내용을 다 들으셨으니, 기본적인 판단은 섰을 텐데요?	Having heard the full details, I assume you've formed some preliminary conclusions?						0
185	大体的情况，我已经了解。	大致的情況，我已經了解。	大体の状況は把握した。	대략적인 상황은 파악했습니다.	I have a general grasp of the situation:						0
186	有人专门布置了密室，用来陷害莉琪。	有人專門佈置了密室，用來陷害莉琪。	誰かが密室を作り上げて、リジを嵌めたのだろう。	누군가가 일부러 밀실을 만들어서 리지를 함정에 빠뜨리려 했군요.	It's clear someone deliberately created this "locked-room" scenario — with the intent of framing Lizzie.						0
187	没错。	沒錯。	その通りです。	맞습니다.	Exact—						0
188	公证人员露出一副用心良苦终于被发现长出一口气的表情，可在轻松地点头过后，她的表情迅速变为震惊。	公證人員露出一副用心良苦終於被發現長嘆一口氣的表情，但在輕鬆地點頭過後，她的表情迅速變為震驚。	裁判長は、苦心が報われたとばかりに安堵の表情を見せ、小さく頷いたあと、たちまち驚愕の表情を浮かべた。	공증인은 자신의 깊은 뜻이 마침내 발견되었다는 듯 안도하는 표정을 지었다. 그러나 만족스럽게 고개를 끄덕인 후, 그녀의 표정은 순식간에 충격에 휩싸였다.	The arbiter had begun to nod in visible relief, clearly expecting my agreement, only to freeze mid-motion as the actual meaning of my words sank in.						0
189	……咦咦咦？！！！	……咦咦咦？！！！	……えええ！？！？	… 아앗?!!!	...Wait, what!?						0
190	这位专员你的发言是不是有些……	這位專員你的發言是不是有點……	あなた、その発言はちょっと……	담당관님, 그런 발언은 좀…	Specialist, what did you just say?						0
191	并非大胆，也不是妄自揣测。	並不是大膽，也不是妄自揣測。	大胆でも、証拠のない妄言でもありません。	대담한 발언도 아니고, 지나친 추측도 아닙니다.	You heard him. And no — it's neither wild guessing nor reckless speculation.						0
192	在我开口前，薇蒂雅冷冷地打断了公证人员的话。	在我開口前，薇蒂雅冷冷地打斷了公證人員的話。	私よりも前に、ヴィディアは冷たく裁判長の話を遮った。	내가 입을 열기도 전에, 비디야가 공증인의 말을 차갑게 끊었다.	Before I could speak again, Vidya coldly cut her off.						0
193	刚才分析员说过的吧……	剛才分析員說過的吧……	先ほどの、分析員さんの言葉を覚えていますか？	아까 분석가님이 말했듯이…	As the Adjutant said earlier:						0
194	我们会拿出让诸位哑口无言的证据。	我們會拿出讓諸位啞口無言的證據。	文句のつけようのない証拠をみなさんにお見せしますと。	저희는 충분히 설득력 있는 증거를 여러분 앞에 내놓을 거예요.	We can produce decisive evidence, such that you won't have a single argument left to stand on.						0
195	我先说好，我是不畏强权的……如果你们是打算从物理上让我闭嘴，我，我绝对不会接受！	我先說好，我是不畏強權的……如果你們是打算從物理上讓我閉嘴，我，我絕對不會接受！	あらかじめお伝えしますが、本官は権力などに屈しません！物理的に本官を黙らせるつもりなら、だ、断固拒否です！	미리 말해두는데, 저는 권력에 굴하지 않을 겁니다… 만약 여러분이 힘으로 제 입을 막으려 한다면, 전, 전 절대 받아들이지 않을 거예요!	J—Just to be clear — I'm not afraid of intimidation...! If you're trying to silence me by force or something — I... I absolutely won't back down!						0
196	既然不畏强权，就不要抱着脑袋啊。	既然不畏強權，就不要抱著頭啊。	権力に屈しないなら、頭を抱えないでくれよ……	권력에 굴하지 않는다더니, 머리는 왜 감싸고 있는 걸까?	If you're not afraid, then maybe stop clutching your own head like that.						0
197	我摇了摇头，大概是方才入场强硬的态度让对方产生了些误解吧。可我确实是带来了关键的，足够洗清莉琪嫌疑的证据。	我搖了搖頭，大概是剛才入場強硬的態度讓對方產生了一些誤解吧。但我的確是帶來了關鍵的，足夠洗清莉琪嫌疑的證據。	私は首を横に振った。入場したときに強気な態度を取ったせいで、相手を誤解させたのかもしれない。だが、リジの疑いを晴らせる確かな証拠を、私は確かに持っている。	나는 고개를 저었다. 조금 전 우리가 강경한 태도로 입장해 상대방이 오해한 것 같다. 하지만 나는 리지의 혐의를 벗길 수 있는 결정적인 증거를 가지고 있다.	I sighed inwardly and shook my head. Clearly, our dramatic entrance earlier had left quite the impression. But no matter, we indeed possessed key evidence that could clear Lizzie's name.						0
198	要证明莉琪没有嫌疑很简单，我只需要证明一件事。	要證明莉琪沒有嫌疑很簡單，我只需要證明一件事。	リジの無実を証明するのは簡単だ。たった一つのことを証明すればいい。	리지의 혐의를 벗기려면 간단하다. 딱 한 가지만 증명하면 된다.	To clear her name, the logic is simple. I only need to prove one thing:						0
b-1											0
199	【证明现场还有其他人存在】	【證明現場還有其他人存在】	【現場に他の人物がいたことを証明する】	[현장에 다른 사람이 있었다는 것을 증명한다]	[Prove that someone else was present at the scene]						0
200	不。	不。	いや。	아니.	No.						0
201	现在的证据暂时不足以让我证明这点。	現在的證據暫時不足以讓我證明這一點。	今の証拠では、まだそれを立証できない。	지금의 증거로 이 부분을 증명하려면 아직 부족하다.	The current evidence isn't strong enough to support that.						0
202	刚才的对话虽然提到了晚上六点到七点的监控受到干扰，但没人能证明这是人为控制，也无法证明在被害人死亡前后现场还有其他人存在。	剛才的對話雖然提到了晚上6點到7點的監視器受到干擾，但沒人能證明這是人為控制，也無法證明在被害人死亡前後現場還有其他人存在。	さっきの話だと、夜6時から7時の間に監視カメラが止まっているだけで、人為的な妨害だということも、事件発生前後に他に人がいたことも証明できないだろう。	방금 대화에서 오후 6시부터 7시까지 CCTV가 작동되지 않았다고 했다. 하지만 이것은 인위적으로 조작되었다는 것을 증명할 수도, 피해자 사망 전후에 현장에 다른 사람이 있었다는 것도 증명할 수 없다.	Earlier testimony confirmed a surveillance outage between 6 and 7 PM. But there's no concrete proof that it was tampered with — nor any sign that anyone else entered or left the lab during that window.						0
b-4											0
203_1	【证明莉琪不可能杀害被害人】	【證明莉琪不可能殺害被害人】	【リジに犯行は無理だと証明する】	[리지가 피해자를 살해하는 건 불가능하다는 걸 증명한다]	[Prove that Lizzie couldn't have killed the victim]						0
203	【证明莉琪不可能杀害被害人】	【證明莉琪不可能殺害被害人】	【リジに犯行は無理だと証明する】	[리지가 피해자를 살해하는 건 불가능하다는 걸 증명한다]	[Prove that Lizzie couldn't have killed the victim]						0
204	没错！	沒錯！	そうだ！	그래!	Exactly.						0
205	不需要证明密室问题，不需要去管是否存在其他嫌疑人，我只要证明莉琪不可能杀害被害人，就能排除莉琪的嫌疑！	不需要證明密室問題，不需要去管是否有其他嫌犯，我只要證明莉琪不可能殺害被害人，就能排除莉琪的嫌疑！	密室だったかどうかも、他に人がいたかどうかも関係ない。リジに犯行は無理だと証明できれば、疑いは晴れる！	밀실 문제를 증명할 필요도 없고, 다른 용의자가 있는지 신경 쓸 필요도 없다. 리지가 피해자를 살해할 수 없다는 점만 증명하면 리지의 혐의를 벗길 수 있다!	There's no need to unravel the locked-room setup, or chase after a hypothetical suspect. If I can prove that Lizzie physically couldn't have committed the murder — her name will be cleared.						0
206	这才是问题的关键。	這才是問題的關鍵。	ここが一番の鍵だ。	이게 바로 문제의 핵심이다.	That's the heart of it.						0
207	分析员。	分析員。	分析員さん。	분석가님.	Adjutant.						0
208	决定这一切的证据，我们早就掌握了。	決定這一切的證據，我們早就掌握了。	すべてを決める証拠は、とっくに私たちの手にありますね。	이 모든 것을 결정짓는 증거는 진작에 확보했어요.	We've had the decisive piece of evidence all along.						0
209	嗯。	嗯。	そうだな。	응.	Yeah.						0
210	我与薇蒂雅对视一眼。	我與薇蒂雅對視一眼。	私はヴィディアと顔を見合わせた。	나는 비디야와 눈을 마주쳤다.	Vidya and I exchanged a glance.						0
211	我们要提交的证据是这个。	我們要提交的證據是這個。	これを見てくれ。	우리가 제출할 증거가 바로 이거야.	The evidence we're presenting is this:						0
b-2											0
212	向公证人员提供证据	向公證人員提供證據	裁判長に証拠を提出する	공증인에게 증거 제출하기	Present Evidence:						0
b-3											0
213	【我的爱枪】	【我的愛槍】	【私の愛銃】	[나의 총]	[My Trusty Gun]						0
214	选择提交了证物【我的爱枪】	選擇提交了證物【我的愛槍】	証拠品【私の愛銃】を提出した	[나의 총]을 증거물로 제출했다.	Present the evidence: [My Trusty Gun]						0
215	……你，你这是什么意思？	……你、你這是什麼意思？	ど……どういうことですか？	… 다, 당신 이게 무슨 뜻입니까?	...Wh—What is the meaning of this!?						0
216	看到我的爱枪，公证人员的语气都有些颤抖起来。	看到我的愛槍，公證人員的語氣都有點顫抖了起來。	私の愛銃を見て、裁判長の声は震え始めた。	내 총을 본 공증인의 목소리가 떨리기 시작했다.	The arbiter's voice trembled at the sight of my gun.						0
217	旁边维系安定的警卫心虚地转着眼睛。	旁邊維持秩序的警衛心虛地轉著眼睛。	そばで治安維持にあたっていた警備員は、気まずそうに目を泳がせた。	옆에서 안정을 유지하던 경호원이 불안한 듯 눈을 굴렸다.	Nearby security guards exchanged uneasy glances.						0
218	不，做这种事情没有意义……	不，做這種事沒有意義……	いや、こんなことをしても意味がない……	아니야, 이런 짓은 의미가 없어…	...No. Resorting to violence won't solve anything.						0
219	莉琪也不会接受这种结果，现在需要认真证明。	莉琪也不會接受這種結果，現在需要認真證明。	リジもこの結果を受け入れられないだろう。真面目に証明してみせるんだ。	리지도 이런 결과를 받아들이지 못할 거야. 지금은 제대로 증명해야 해.	And Lizzie wouldn't want that, either. I have to clear her name the right way.						0
220	再仔细想想。	再仔細想想。	もう一度よく考えよう。	다시 한번 잘 생각해 보자.	I need to think this through.						0
b-5											0
229_1	【枯萎的生命草】	【枯萎的生命草】	【枯れた生命草】	[시든 생명초]	[Withered Zoephoros]						0
221	【水杯】	【水杯】	【コップ】	[물컵]	[Water Bottle]						0
222	开玩笑，我当然不会在这种严肃的场合提交水杯当作证据。	開玩笑，我當然不會在這種嚴肅的場合提交水杯當作證據。	まさか。こんな正式な場でコップを証拠品として提出するはずがない。	농담이야. 이런 중요한 자리에서 물컵을 증거로 제출할 리가 없잖아.	Yeah, no way I'm presenting a water bottle in the middle of a murder trial.						0
223	只是在我选择提交证物之前，一只水杯递了过来。	只是在我選擇提交證物之前，一杯水遞了過來。	証拠品を提出する前に、コップが横から差し出されただけだ。	증거물을 제출하려던 찰나에 누군가 물컵을 건넨 것뿐이다.	Just as I was about to present the actual evidence, a bottle was suddenly pressed into my hand.						0
224	分析员刚才跑得很快，一直没休息，喝点水。	分析員剛才跑得很快，一直沒休息，喝點水。	分析員！さっきあんなに走ってて、疲れただろ？はい、水を飲んで！	분석가, 아까 쉬지 않고 뛰어다녔으니 물 좀 마셔.	Adjutant, you ran all the way here. Take a breather. Drink some water!						0
225	伊切尔吹过的，已经不烫了！	伊切爾吹過的，已經不燙了！	もうふーふーしたぞ！	이첼이 호호 불어서 물이 좀 식었어!	I cooled it down a bit, so it's not so hot anymore!						0
226	嗯，谢谢伊切尔。	嗯，謝謝伊切爾。	ああ、ありがとう、イチェル。	그래. 고마워, 이첼.	Thanks, Eatchel.						0
227	虽然还没喝到热水，但伊切尔的暖心已经让我全身心暖烘烘的。	雖然還沒喝到熱水，但伊切爾的暖心已經讓我全身心暖烘烘的。	飲んでもいないのに、イチェルの優しさは胸にしみた。	따뜻한 물을 마시기도 전에, 이첼의 그 따뜻한 마음이 내 온몸을 훈훈하게 데워주었다.	I hadn't taken a sip yet, but her thoughtfulness had already warmed me from the inside out.						0
228	在这杯水凉下之前，我就能结束这场证明！	在這杯水涼了之前，我就能結束這場證明！	湯が冷めないうちに、証明してみせよう！	이 물이 식기 전에 증명을 끝낼 수 있을 것이다!	Before this bottle cools off completely, I'll have this trial wrapped up.						0
b-6											0
229_2	【枯萎的生命草】	【枯萎的生命草】	【枯れた生命草】	[시든 생명초]	[Withered Zoephoros]						0
229	【枯萎的生命草】	【枯萎的生命草】	【枯れた生命草】	[시든 생명초]	[Withered Zoephoros]						0
230	选择提交了证物【枯萎的生命草】	選擇提交了證物【枯萎的生命草】	証拠品【枯れた生命草】を提出した	[시든 생명초]를 증거물로 제출했다.	Present the evidence: [Withered Zoephoros]						0
231	这，这是……	這、這是……	こ、これは……	이, 이건…	Wh—What is this?						0
232	这个东西，你们应该认识吧？	這個東西，你們應該認識吧？	これがなんなのか、あなたたちのほうが詳しいはずだ。	여러분도 알고 있는 물건이죠?	You recognize it, don't you?						0
233	这是属于卫城学院的造物。	這是屬於衛城學院的造物。	アクロポリス学院が開発したものですね。	이건 아크로폴리스 아카데미에서 만들었어요.	This is a product of the Academica Acropolis.						0
234	没错！卫城学院的。	沒錯！衛城學院的。	そうだ！アクロポリス学院の！	맞아! 아크로폴리스 아카데미의 것이야.	Yep! Your product!						0
235	我搜集过资料，这是从卫城学院生命科技院创造的造物。	我蒐集過資料，這是從衛城學院生命科技院創造出來的產物。	資料では、アクロポリス学院、生命科学院が開発したものだって書かれてるよ。	나도 자료를 수집해 봤는데, 이건 아크로폴리스 아카데미 생명과학기술원에서 만든 거야.	I've done the research. It's a biotechnological creation developed by the Life Sciences Lab under the Academica Acropolis.						0
236	研究编号YXS-9543，诞生于一年前。	研究編號YXS-9543，誕生於一年前。	登録番号YXS-9543、１年くらい前に開発。	연구 번호 YXS-9543, 1년 전에 탄생했지.	Designation: YXS-9543. It was created just over a year ago.						0
237	在发芽的时候只需要用鲜血喂养，就能与喂养者的生命力进行绑定。如果绑定人死亡，这株草就会立即枯萎。	在發芽的時候只需要用鮮血餵養，就能與餵養者的生命力綁定。如果綁定人死亡，這株草就會立刻枯萎。	出芽の時に採れたての血液で水やりをすると、血の持ち主の生命力と連動するようになる代物だね。連動した人間が死ぬと、この草はたちまち枯れちゃうんだってね。	발아할 때 피로 영양을 공급하면 공급자의 생명력과 연결되고, 연결된 사람이 죽으면 이 식물도 즉시 시들어버려.	When the plant first sprouts, all it needs is a drop of fresh blood to form a life-link with the feeder. And if that person dies, the plant withers instantly.						0
238	这株生命草，难道……	這株生命草，難道……	その生命草、もしかして……	이 생명초가 설마…	Are you saying... this Zoephoros...?						0
239	没错，它绑定的正是被害人。	沒錯，它綁定的正是被害人。	その通り。この草は被害者と連動済みです。	맞아요, 그건 피해자와 연결되어 있었어요.	Exactly. It's linked — to the victim.						0
240	由你们发明的造物，你们应该有验证的方法。	由你們發明的造物，你們應該有驗證的方法。	あなたたちが発明したものですから、検証の仕方はあなたたちのほうが詳しいのでは？	여러분이 만든 물건이니까, 확인할 방법이 있겠죠.	And this is your own invention. I'm sure you know how to verify that.						0
241	……！	……！	……！	…!	...!						0
242	而我们的证据，除了这株生命草，还有这份录像。	而我們的證據，除了這株生命草，還有這份錄影帶。	それに、証拠はこの生命草だけではありません。	우리의 증거는 이 생명초뿐만 아니라, 영상도 있어요.	And that's not all. Along with this Zoephoros, we also have visual proof.						0
243	薇蒂雅说完，直接在面前打开一个投影。	薇蒂雅說完，直接在面前打開一個投影。	ヴィディアはそう言うと、目の前にホログラムを投影した。	비디야는 그렇게 말하고는 바로 앞에서 홀로그램을 띄웠다.	With that, Vidya flicked open a projection screen.						0
244	上面记录的是昨天下午，我们与莉琪的相遇。	上面記錄的是昨天下午，我們與莉琪的相遇。	これは私たちが真理庁に来る前に、学院高層部の権限を利用して入手した道路監視映像だ。	영상에는 어제 오후, 우리가 리지와 만났던 순간이 기록되어 있었다.	Footage appeared in the air before us — a recording from yesterday afternoon, when we ran into Lizzie.						0
245	这是我们赶来真理大厅前，通过学院高层权限拿到的道路监控。	這是我們趕來真理大廳前，透過學院高層權限拿到的道路監視器畫面。	昨日の午後、私たちとリジが出会った様子が記録されている。	이건 진리의 전당에 가기 전, 아카데미 고위층 권한으로 얻은 도로 CCTV 영상이다.	This footage was retrieved just before we arrived at the Hall of Truth, pulled from the Acropolis' surveillance network using high-level clearance.						0
246	各位应该都能看到这份录像，在和我们相遇的时候，莉琪就捧着这株生命草，但在这个时候……	各位應該都能看到這份錄影，在和我們相遇的時候，莉琪就捧著這株生命草，但在這個時候……	みなさん、この監視カメラの映像をご覧ください。私たちと出会ったときから、リジさんは生命草の鉢植えを持っていました。	이 영상을 보면 알 수 있듯이, 우리와 만났을 때 리지는 이 생명초를 들고 있었어요. 하지만 이때는…	See for yourselves — Lizzie was holding this Zoephoros when she met us. And at that time...						0
247	这株生命草，还是活着的……	這株生命草，還是活著的……	しかも、生命草はまだ元気ですね……	생명초가 아직 살아있었군요…	The Zoephoros... was still alive...						0
248	不过，就在几分钟过后。	不過，就在幾分鐘過後。	ですが、数分後。	하지만 그로부터 몇 분 후.	Exactly. But just a few minutes later...						0
249	在监控时间显示的<orange>6月15日下午，6点12分</>，这株草枯萎了。	在監視器時間顯示的<orange>6月15日下午，6點12分</>，這株草枯萎了。	映像に表示された時間によると、<orange>6月15日の午後6時12分</>に、草は枯れました。	CCTV 시간에 표시된 <orange>6월 15일 오후 6시 12분</>, 이 식물이 시들었어요.	At precisely <orange>6:12 PM on June 15</> — as marked by the surveillance timestamp — this plant withered.						0
250	也就是说……	也就是說……	ということは……	그렇다는 건…	That means...						0
251	莉琪在与我们相遇的时候，被害人已经死亡。	莉琪在與我們相遇的時候，被害人已經死亡。	リジさんと私たちが話している間に、被害者が死んだことになります。	리지가 우리와 만났을 때, 피해자는 이미 사망한 상태였죠.	Lizzie was with us — at the moment of the victim's death.						0
252	<orange>6月15日下午，6点12分</>，这就是被害人真正的，也是确定的死亡时间。	<orange>6月15日下午，6點12分</>，這就是被害人真正的，也是確定的死亡時間。	<orange>6月15日の午後6時12分</>こそが、被害者の本当の死亡時間です。	<orange>6월 15일 오후 6시 12분</>, 이거야말로 피해자의 확실한 사망 시각이에요.	Which establishes <orange>6:12 PM on June 15</> as the confirmed time of death.						0
253	而这也代表，莉琪绝不可能是杀死被害人的凶手！	而這也代表，莉琪絕不可能是殺死被害人的兇手！	そして、この映像で、リジさんは被害者を殺した犯人ではないことが立証されました！	그러니까 리지는 절대로 피해자를 죽인 범인일 수가 없어요!	And that, in turn, proves Lizzie could not possibly be the murderer!						0
254	现在，你的判决只有一个结果，那就是，莉琪……	現在，你的判決只有一個結果，那就是，莉琪……	今、君への判決はただ一つ。被告人は……	이제 판결 결과는 단 하나군요. 그건 바로, 리지는…	So now, there's only one verdict left to deliver. Lizzie is...						0
255	无罪！	無罪！	無罪！	무죄입니다!	Not guilty!						0
256	呜呜呜呜呜呜哇哇哇！！！	嗚嗚嗚嗚嗚嗚哇哇哇！	うﾞ、うぅ、ひく……うわぁーーーッ！！！	으으으으아아아아악!!!	Waaaaaaaaahhh!!!						0
