xxx_1961593440	A	A	A	A	A	A	A	A	A	A	A
194	那种转译确实可以转化不少泰坦物质啦，但是想要吞噬树是完全不可能的。	那種轉譯確實可以轉化不少泰坦物質啦，但是想要吞噬樹是完全不可能的。	それでタイタン物質をたくさん転化することは可能だけど、デンドロンを取り込むのはやっぱり無理だから。	그런 변환으로 대량의 타이탄 물질을 전환시킬 수는 있어도, 나무를 삼키는 건 불가능한 일이야.	That might let you break Titagen down to a degree, but absorbing an entire Tree? Not a chance.						0
195	呜，她们难道是想要模仿泰坦的特征构筑某种生物武器之类的？	嗚，她們難道是想要模仿泰坦的特徵構築某種生化武器之類的？	うーんと……もしかしたらタイタンの特徴を参考に、生物兵器かなにかを作ろうとしてるのかな？	앗, 설마 타이탄의 특징을 모방해서 바이오 무기 같은 걸 구축하려는 건가?	Hmm... Could they have been trying to mimic Titan traits? Use that as the basis for... some kind of bioweapon?						0
196	芙提雅的话说完，我的心绪不由自主地起伏起来。	芙提雅的話說完，我的心緒不由自主地開始起伏。	フリティアの言葉を聞いて、私の心は思わずざわついた。	프티야가 그렇게 말하자, 나는 저절로 감정이 요동쳤다.	Her words struck a chord. A ripple of unease spread through my mind.						0
197	……	……	……	…	...						0
198	埃达输给过你一次，以她的性格，肯定会想从输的地方赢回来，那时候，或许会是分析员的机会。	埃達輸給你一次，以她的性格，一定會想從輸的地方贏回來，那時候，或許會是分析員的機會。	エッダは分析員に一度負けました。あの性格ですから、きっとすぐにリベンジを図るでしょう。それは、分析員にとってもチャンスかもしれません。	에다는 분석가님께 한 번 진 적이 있어요. 에다 성격이면 분명 졌던 곳에서 다시 이기려고 할 거예요. 그때가 분석가님에겐 기회일 수도 있어요.	Edda lost to you once. And knowing her, she's bound to want a rematch. When that time comes, it might be your best shot.						0
199	亲爱的playername，我开始期待了……期待我们……在现实的相遇。	親愛的playername，我開始期待了……期待我們……在現實的相遇。	愛しいplayername、待ち遠しいな……私たちが……現実で会うときがね。	사랑하는 playername, 나 너무 기대돼… 우리가… 현실에서 만나게 될 순간이.	My dear playername... I can hardly wait... for that moment when we finally meet face to face.						0
200	分析员，分析员，你怎么啦？	分析員，分析員，你怎麼啦？	分析員、分析員！どうしたの？	분석가, 분석가! 왜 그래?	Adjutant? Hey, you okay?						0
201	没什么。	沒什麼。	いや、なんでもない。	별거 아냐.	I'm fine.						0
202	我压下脑中某个越发清晰的猜测，深吸一口气，回过神来，然后将目光转向旁边从看到文件后就一直处于呆滞状态的莉琪。	我壓下腦中某個逐漸清晰的猜測，深吸一口氣，回過神來，然後將目光轉向旁邊從看到文件後就一直處於呆滯狀態的莉琪。	脳内で固まりつつある推測を抑え込み、私は深呼吸をして気を取り直す。そして横で資料を読んだ時から呆然としているリジに目を向けた。	나는 머릿속에서 더 분명해지는 추측을 억누르고 심호흡했다. 나는 정신을 차리고, 문서를 본 이후로 계속 멍한 상태인 리지에게로 시선을 돌렸다.	A creeping suspicion had begun to take shape. I forced it back, drew a steady breath, and shifted my gaze to Lizzie, who had been frozen in place, staring at the file.						0
203	或许，她已经从这份文件中，看出了她导师的秘密。	或許，她已經從這份文件中，看出了她導師的秘密。	おそらく、彼女は資料から先生の秘密を見抜いたのだろう。	그녀는 문서를 통해 교수님의 비밀을 깨달은 듯했다.	Maybe she'd already put the pieces together... and figured out her advisor's secret.						0
204	莉琪？	莉琪？	リジ？	리지?	Lizzie?						0
205	啊？……唔……分析员……	啊？……唔……分析員……	え？……あ、分析員お兄ちゃん……	아? … 음… 분석가…	Huh? ...Oh... Adjutant...						0
206	你还好吧？	你還好吧？	大丈夫か？	괜찮아?	You alright?						0
207	我……嗯……我还好……	我……嗯……我還好……	わたしは……えっと……平気だよ……	나는… 응… 괜찮아…	I... yeah... I'm okay...						0
208	她想让自己的声音尽量平静，可是说着说着，还是出现了一些哭腔。	她想讓自己的聲音儘量平靜，可是說著說著，還是出現了一些哭腔。	できるだけ冷静を装いたいようだけど、話している途中で、リジはやっぱり泣きそうになっていた。	애써 평정을 되찾으려는 듯한 목소리였지만, 그럼에도 조금 울먹였다.	She tried to sound composed, but the tremble in her voice gave her away — a crack in the calm, just shy of tears.						0
209	导师她……就是因为这个系统……才会被杀的吗……	導師她……就是因為這個系統……才會被殺的嗎……	先生は……このシステムのせいで……殺されたのかな……	교수님은… 이 시스템 때문에… 살해당하신 걸까…	So... Ms. Tia was killed... because of this system?						0
210	嗯。	嗯。	そうかもな。	맞아.	I think so.						0
211	导师过去和我说过，她很喜欢卫城学院，因为卫城学院是很纯粹地追求真理的地方……她想要好好守护卫城学院。	導師以前跟我說過，她很喜歡衛城學院，因為衛城學院是很純粹追求真理的地方……她想要好好守護衛城學院。	昔先生から聞いたんだ。アクロポリス学院は純粋に真理を追い求める場所だから、好きなんだって……だから、学院を守りたいんだって。	교수님은 전에 아크로폴리스 아카데미가 매우 좋다고 하셨어. 아크로폴리스 아카데미는 순수하게 진리를 쫓는 곳이니… 잘 지키고 싶다고 하셨어.	She once told me... that she loved the Academica Acropolis. Because it was a place built on the pure pursuit of truth. And that she'd protect it, no matter the cost.						0
212	那个时候，我还不明白她的意思，不过现在……	那時候，我還不懂她的意思，不過現在……	あのときはまだ、言ってる意味がわからなかったけど、今は……	그땐 그게 무슨 뜻인지 잘 몰랐는데, 이제는…	Back then... I didn't really get what she meant. But now...						0
213	那个系统，就是她为了卫城学院，想要做出的努力吧。	那個系統，就是她為了衛城學院，想要做出的努力吧。	先生はアクロポリス学院のために、あのシステムを研究してたのかな。	그 시스템이 바로 교수님이 아크로폴리스 아카데미를 위해 하신 노력이겠지.	That system — the one she left behind — it wasn't just tech. It was her way of shielding the Acropolis.						0
214	菲洛索亚木马，我好像有些明白，导师为什么用这样一个名字作为项目名了。	菲洛索亞木馬，我好像有點明白，導師為什麼用這樣一個名字作為計畫名了。	フィロゾアの木馬……なんでこんな名前にしたのか、わかった気がする。	필로시아 목마 말이야. 교수님이 왜 이런 이름을 프로젝트 이름으로 지었는지 알 것 같아.	The Philossian Horse... I think I finally understand why she named the project that.						0
215	那封邮件，那个系统，都不是她留给我的东西，她是想……	那封信件，那個系統，都不是她留給我的東西，她是想……	あのメールも、システムも、わたしに残したものじゃなくて、先生が……	그 메일, 그 시스템, 모두 나에게 남기신 게 아니야. 교수님은…	That email, that system — they weren't the true legacy she meant to leave me. What she really wanted to pass on was...						0
216	莉琪说着，忽然顿了顿。	莉琪說著，忽然停了一下。	そう言って、リジは突然言葉を詰まらせた。	리지는 갑자기 말을 멈췄다.	She trailed off suddenly, and paused.						0
217	分析员哥哥，我可能知道……导师留给我的东西，在什么地方了……	分析員哥哥，我可能知道……導師留給我的東西，在什麼地方了……	分析員お兄ちゃん、思いついちゃったかも。先生が残してくれたものが、どこにあるのかを……	분석가 오빠, 나 알 것 같아… 교수님이 나에게 남기신 물건이 어디에 있는지…	Mr. Adjutant, I think I might know... where Ms. Tia left something for me...						0
218	她说着，做了一个像是捧着盆栽的动作。	她說著，做了一個像是捧著盆栽的動作。	彼女はそう言って、鉢植えを抱えているような仕草をした。	그녀는 그렇게 말하며 화분을 받치는 듯한 동작을 취했다.	She lifted her hands, cupping them gently, as if holding a flowerpot.						0
219	如果导师的计划是这样的话，那就让我……	如果導師的計畫是這樣的話，那就讓我……	これが先生の計画なら、わたしが……	교수님의 계획이 이런 거라면, 내가…	If all of this was part of her plan... then I will—						0
220	不。	不。	いや、ダメだ。	아니.	No.						0
221	“移交”木马这件事不能交给你来做，会很危险。	「移交」木馬這件事不能交給你來做，會很危險。	「引き渡す」のは危険だから、君に任せられない。	목마를 '인계'하는 일은 너한테 맡길 수 없어. 그건 너무 위험해.	I can't let you "hand over" the Philossian Horse. It's too dangerous.						0
222	另外，我记得你说过的吧，你其实还没有补完那个系统的后门。	另外，我記得你說過的吧，你其實還沒補完那個系統的後門。	それに、君が言っていただろう？ あのバックドアはまだ作り終わっていない。	게다가, 사실 넌 아직 그 시스템의 백도어를 완벽하게 보완하지 못했다고 했잖아.	And if I recall... you said you never managed to finish that backdoor.						0
223	但是导师说……她已经……	但導師說……她已經……	でも、先生は、もう……	하지만 교수님이… 교수님은 이미…	But... Ms. Tia said in the email that she—						0
224	嗯，那封邮件上确实是这样写的。	嗯，那封信件上確實是這樣寫的。	ああ、あのメールではそう書かれていたな。	응. 그 메일에서 그렇게 말씀하셨지.	I remember. I read it too.						0
225	如果是这样的话，就更应该让我们来了。	如果是這樣的話，就更應該讓我們來了。	もしそうなら、なおさら私たちに任せるべきだ。	그렇다면 더더욱 우리가 가야 해.	That's exactly why we need to be the ones to take it from here.						0
226	毕竟……被牵着鼻子往前走，可不是我的性格。	畢竟……被牽著鼻子往前走，可不是我的個性。	なぜなら……人の思惑通りにされるのは、性分じゃない。	아무래도… 남한테 끌려가는 건 내 성격에 맞지 않으니.	Because letting someone else pull the strings? That's never been my style.						0
227	明天，就让我们一起好好陪她们，还有它，演一出戏吧。	明天，就讓我們一起好好陪她們，還有它，演一齣戲吧。	明日、彼女たちやあいつと一緒に、しっかりお芝居を打とうじゃないか。	내일이 되면 그들, 그리고 그것과 함께 연극을 벌이자.	Tomorrow... we give them — and *it* — the show they've been waiting for.						0
228	安慰完莉琪，我整理脑中完全清晰的思路，拨通了一个通讯。	安慰完莉琪，我整理腦中完全清晰的思路，撥通了一個通訊。	リジを慰めたあと、私は脳内の考えを整理して、通信をかけた。	리지를 위로한 후, 나는 머릿속에서 완전히 분명해진 생각을 정리하고 통신을 걸었다.	After reassuring Lizzie, I took a breath, gathered my thoughts — now sharp and certain — and opened a comms channel.						0
229	几乎是通讯刚被拨通，就被接听。	幾乎是通訊剛被撥通的瞬間，就被接聽。	かけたとほぼ同時に、通話が繋がった。	통신이 걸리자마자 상대가 받았다.	The line had barely rung once before someone picked up.						0
230	分析员！	分析員！	『分析員！』	분석가님!	Adjutant!						0
231	我的playername。	我的playername。	『あら、playername』	나의 playername.	My playername.						0
232	哼~终于记起我们两个来了啊。	哼~終於想到我們兩個了啊。	『やっと私たちのことを思い出したのね』	흥~ 드디어 우리가 생각났나 봐?	Finally decided to think of us, huh?						0
233	苔丝，凯茜娅，你们现在就在菲洛索亚附近吧？	黛斯，凱茜婭，你們現在就在菲洛索亞附近吧？	テス、カーシア。ふたりはフィロゾアの近くにいるんだろう？	테스, 캐시아, 너희 지금 필로시아 근처에 있지?	Tess, Katya — you're near Philossia right now, correct?						0
234	应该不算是附近，而是在里面了。因为等分析员的命令等得太煎熬，我们先一步进到了卫城学院哦。	應該不算是附近，而是在裡面了。因為等分析員的命令等得太煎熬，我們先一步進去了衛城學院哦。	『近くというか、もう中にいるわ。待機しすぎてつまんなかったから、先にアクロポリス学院に入ったのよ』	근처가 아니라 그 안에 있지. 분석가의 명령을 기다리느라 너무 조급해져서 먼저 아크로폴리스 아카데미로 들어왔어.	"Near" is generous. We got tired of waiting and... let's just say we're already inside the Academica Acropolis.						0
235	分析员，这里好像有些很有趣的东西在准备！	分析員，這裡好像有些很有趣的東西在準備！	『分析員、ここはなにか面白いものがあるみたい！』	분석가님, 여기에서 재밌는 것들을 준비하는 것 같아요!	And there's definitely something interesting brewing down here, Adjutant!						0
236	不过奇怪的是这里没有多少人。卫城学院这些家伙，瞒着我们，不知道什么时候搞了一次大搬迁。	不過奇怪的是這裡沒有多少人。衛城學院這些傢伙，瞞著我們，不知道什麼時候弄了一次大搬遷。	『でも、ほぼ人がいなくて変ね。アクロポリス学院の人たちは、私たちの知らない間に引っ越してるみたい』	그런데 이상한 건, 사람이 별로 없어. 아크로폴리스 아카데미 녀석들, 우리 몰래 대이동이라도 한 건가?	Odd part is, the place feels deserted. Looks like the Acropolis staged a quiet relocation while nobody was looking.						0
237	对了……playername，你现在都没赶过来，碰上什么事了？	對了……playername，你現在都沒趕過來，是遇到什麼事了嗎？	『そういえば……playername。まだこっちに来てないみたいだけど、なにかあったの？』	그러고 보니… playername, 아직도 안 돌아오다니, 무슨 일이라도 생긴 거야?	Also, playername... you've been MIA for ages. What happened?						0
238	是啊，是发生什么事了吗？我们本来还想和你偶遇，给你一个惊喜的。	對啊，是發生什麼事了嗎？我們本來還想跟你偶遇，給你一個驚喜的。	『そうだよ、なにかあったの？せっかくサプライズとして、タイミング見計らって道でばったり会うつもりだったのに』	그래요. 무슨 일이에요? 분석가님과 우연히 만나면 깜짝 놀라게 해주려고 했단 말이에요.	Yeah! We were hoping to "accidentally" bump into you. Surprise you, y'know?						0
239	我这边啊，算是发生了一些刺激的事吧。	我這邊啊，算是發生了一些刺激的事吧。	こっちは、少しスリリングなことが起きてな。	여기에서 좀 짜릿한 일이 생기기는 했지.	Let's just say things got rather... exciting on my end.						0
240	嗯？刺激？	嗯？刺激？	『へえ、そう』	응? 짜릿한 일?	Exciting? Do tell.						0
241	详细情况说来话长，简短来说，我现在很需要你们。	詳細情況說來話長，簡單來說，我現在很需要你們。	説明すると長くなるから、手短に話すが、君たちふたりの力が必要だ。	자세히 말하자면 긴데, 요약하자면 지금 너희가 매우 필요해.	Long story short: I need both of you — now.						0
242	哼，你早该这么说了，我的playername。	哼，你早就該這麼說了，我的playername。	『そう。今度は早く言ってちょうだい？私のplayername』	흥, 진작 그렇게 말하지, 나의 playername.	Tch. About time you said it, my playername.						0
243	嘿嘿嘿~	嘿嘿嘿~	『えへへ～』	헤헤헤~	Hehehe~						0
244	虽然这么说有些害羞……但是，我已经等你这句话很久了，分析员！	雖然這麼說有點害羞……但是，我已經等你這句話很久了，分析員！	『恥ずかしいけど……分析員のその言葉、ずっと待ってたの！』	이렇게 말하긴 좀 부끄럽지만… 그 말을 오랫동안 기다렸다고요, 분석가님!	It's kinda embarrassing to admit, but I've been waiting for you to say that, Adjutant... Feels good to finally hear it!						0
245	那么……	那麼……	『それで……』	그럼…	Well then...						0
246	你想让我们做什么？	你想讓我們做什麼？	『なにをしてほしい？』	우리가 뭘 하면 돼?	What's the plan?						0
247	明天早上九点，我们会在卫城学院前端小镇的真理大厅进行公审。	明天早上9點，我們會在衛城學院前端小鎮的真理大廳進行公審。	明日の朝9時、アクロポリス学院前線街の真理庁、私たちはそこで行われる公開審理に出る。	내일 아침 9시, 아크로폴리스 아카데미 최전방 마을 진리의 전당에서 공판을 진행할 거야.	Tomorrow at 9 AM, we'll be at a public trial in the Hall of Truth, Frontline Town.						0
248	在那之前，我们先会合吧。	在那之前，我們先會合吧。	その前に、一回合流しよう。	우린 그 전에 먼저 합류하자.	Let's meet up before then.						0
249	和凯茜娅、苔丝又嘱咐了几句让她们注意安全后，我才挂断了通讯。	和凱茜婭、黛斯又叮囑了幾句讓她們注意安全後，我才掛斷了通訊。	カーシアとテスに改めて気を付けるよう伝えてから、私は通信を切った。	나는 캐시아와 테스에게 조심하라는 당부를 덧붙인 후에야 통신을 끊었다.	After a few quick safety reminders, I ended the call.						0
250	分析员，明天进行公审……也就是说……	分析員，明天進行公審……也就是說……	分析員さん、明日が公開審理ということは……	분석가님, 내일 공판을 진행한다는 건… 그 말은…	Adjutant, the trial's tomorrow... which means...						0
251	是的，明天就是决胜的时刻了。	是的，明天就是決勝的時刻了。	そう、明日は決戦の時だ。	그래. 내일이 바로 결판의 순간이야.	Yeah. Tomorrow's the final showdown.						0
252	在那之后，一切的真相都会被揭露。	在那之後，一切的真相都會被揭露。	その後、すべての真実が明らかになる。	그 후에 모든 진실이 밝혀질 거야.	After that, the whole truth will finally come to light.						0
253	明天……	明天……	明日……	내일…	Tomorrow...						0
254	……我明白了，分析员！	……我明白了，分析員！	……わかりました、分析員さん！	… 알겠어요, 분석가님!	...Understood, Adjutant!						0
255	晚上六点，我们拖着有些疲惫的身子，终于离开了污染区，来到了学院帮忙安排的酒店。	晚上6點，我們拖著有些疲憊的身子，終於離開了汙染區，來到了學院幫忙安排的飯店。	午後6時、私たちは疲れた体を引きずって、汚染エリアから出て、学院が手配してくれたホテルに向かった。	저녁 6시, 우리는 피곤한 몸을 이끌며 마침내 오염 구역을 벗어났고, 아카데미에서 예약해 준 호텔에 도착했다.	At 6 PM, rather worn out, we finally left the Contaminated Section and arrived at the hotel arranged by the Acropolis.						0
256	几乎是马不停蹄地忙了一整天，大家的脸上都有明显的劳累之色。	幾乎是馬不停蹄地忙了一整天，大家的臉上都有明顯的勞累。	今日はほとんど休まずに動き回ったせいで、みんなの顔にも明らかな疲れが見える。	거의 쉬지도 않고 하루 종일 바빴던 터라, 다들 얼굴에 피곤한 기색이 역력했다.	We'd been on the move all day, and the exhaustion showed on everyone's faces.						0
257	伊切尔饿了，好饿好饿！要去吃肉！	伊切爾餓了，好餓好餓！要去吃肉！	ボク、腹減った！もーペコペコだよ！肉食べたい！	이첼은 배고파, 엄청 많이! 고기 먹을래!	I'm starving! I want meat!						0
258	分析员~……陪伊切尔一起嘛！	分析員~……陪伊切爾一起嘛！	分析員も、一緒に来るよな！	분석가~ … 이첼이랑 같이 가!	Adjutant~ ...Come eat with me, pretty pleeease?						0
259	伊切尔发出让人根本无法拒绝的撒娇声音，我摸了摸她的脑袋，看向身边的少女们。	伊切爾發出讓人根本無法拒絕的撒嬌聲音，我摸摸她的頭，看向身邊的少女們。	イチェルはひどく甘えた声で近寄ってきた。彼女の頭を撫でたあと、私は少女たちのほうを見た。	이첼의 목소리에는 도저히 거절할 수 없는 애교가 섞여 있었고, 나는 그녀의 머리를 쓰다듬으며 주변의 소녀들을 바라봤다.	She whined so adorably, no one could've turned her down. I patted her head and looked at the others.						0
260	一天都没什么时间正经吃些东西，大家一起去吃点吧？	一整天都沒什麼時間好好吃點東西，大家一起去吃點吧？	今日一日、まともに食事をする暇もなかったし、みんなで食事とかどうかな？	하루 종일 제대로 먹을 시간도 없었는데, 다 같이 밥 먹으러 갈까?	We haven't had a proper meal all day. Let's all grab something together, yeah?						0
261	嗯！为了明天的决战……需要好好积攒体力才行！	嗯！為了明天的決戰……需要好好補充體力才行！	うん！明日の最終決戦に向けて……体力を回復しないと！	응! 내일의 결전을 위해… 체력을 잘 비축해 둬야지!	Yeah! We've gotta build up our strength for tomorrow's big showdown!						0
262	虽然看不见莉琪的表情，但我能听出她坚定的语气。	雖然看不見莉琪的表情，但我聽得出她堅定的語氣。	リジの表情は見えないけど、声から彼女の強い意志を感じられる。	리지의 표정은 보이지 않았으나, 그녀의 말투에서 흔들림 없는 결의가 느껴졌다.	I couldn't see her face, but her voice rang clear and determined.						0
263	芙提雅老师也是这么想的！	芙提雅老師也是這麼想的！	賛成～！	프티야 선생님도 그렇게 생각해!	I second that idea!						0
264	然而等我看向薇蒂雅的时候，得到的却是让我有些意外的答复。	然而等我看向薇蒂雅的時候，得到的卻是讓我有些意外的答覆。	しかし、ヴィディアからは意外な答えが帰ってきた。	그러나 비디야에게 시선을 돌렸을 때, 되돌아온 대답은 조금 의외였다.	But when I turned to Vidya, her response caught me off guard.						0
265	分析员，我还有些事情需要思考一下，你们先去吃吧。	分析員，我還有些事情需要思考一下，你們先去吃吧。	分析員さん、ちょっと考えたいことがあるので、先に行っててください。	분석가님, 전 생각할 일이 있어서요. 먼저 드시러 가세요.	Adjutant, I've got a few things to think through... You go on ahead without me.						0
266	从回程开始，她看上去就有些心事重重的样子，我不禁有些担忧。我想要叫住她的时候，薇蒂雅已经飞快走过了拐角。	從回程開始，她看起來就有點心事重重的樣子，我不禁有些擔憂。我想要叫住她的時候，薇蒂雅已經飛快走過了轉角。	帰る途中から、彼女はなにかを考え込んでいるようだったから、少し心配だ。呼び止めようとしたが、ヴィディアはとっくに角を曲がって行ってしまっていた。	그녀는 돌아올 때부터 고민이 많은 모습이었던 터라, 아무래도 걱정이 됐다. 그녀를 멈춰 세우려고 했지만, 비디야는 이미 빠르게 길모퉁이로 사라졌다.	She'd seemed distant ever since we left the lab, and I couldn't help but worry. But before I could say anything, she was already rounding the corner.						0
267	和伊切尔、芙提雅、莉琪一起吃过晚饭，差不多是晚上七点的样子。	和伊切爾、芙提雅、莉琪一起吃過晚飯，差不多是晚上7點的樣子。	イチェル、フリティア、リジと夕食を済ませると、時計は夜の7時を回っていた。	이첼, 프티야, 리지와 함께 저녁 식사를 마치니 거의 저녁 7시쯤이었다.	After dinner with Eatchel, Fritia, and Lizzie, it was close to 7 PM.						0
268	把伊切尔送回房间，即将和芙提雅老师也分开的时候，我开口叫住了她。	把伊切爾送回房間，即將和芙提雅老師也分開的時候，我開口叫住了她。	イチェルを部屋に送り、フリティアと別れる際に、私は彼女を呼び止めた。	이첼을 방에 데려다준 후 프티야와도 헤어지려고 할 때, 내가 그녀를 불러 세웠다.	I walked Eatchel back to her room, then turned to say goodnight to Fritia, but paused.						0
269	芙提雅。	芙提雅。	フリティア。	프티야.	Fritia.						0
270	分析员，怎么啦！？是舍不得芙提雅老师吗？	分析員，怎麼了！？是捨不得芙提雅老師嗎？	分析員、どうしたの？もしかして、フリティア先生と別れるのが寂しいの～？	분석가, 왜 그래?! 프티야 선생님이랑 헤어지기 아쉬운 거야?	Hmm? What is it, Adjutant? Having a hard time saying goodbye to your favorite professor?						0
271	我看着她认真思考了一下。	我看著她認真思考了一下。	彼女を見つめながら、真剣に考えた。	나는 그녀를 바라보며 진지하게 생각했다.	I looked at her for a moment, deep in thought.						0
272	晚上，你来我房间一趟吧。	晚上，你來我房間一趟吧。	今夜、部屋に一回来てくれないか。	저녁에 내 방에 좀 다녀가.	Swing by my room later tonight, will you?						0
273	诶？？？	欸？？？	うぇっ……？	에???	Huh???						0
274	芙提雅老师知道了……我会把自己洗得香喷喷的。	芙提雅老師知道了……我會把自己洗得香噴噴的。	わ、わかった……シャワーを浴びておくね！	알겠어… 향기롭게 씻고 갈게.	Oh... understood. I'll, um... make sure to freshen up nicely!						0
275	芙提雅脸蛋微微一红，说完就像是小兔子般蹦跶了一下，然后很快跑掉了。	芙提雅臉蛋微微一紅，說完就像是小兔子般蹦了一下，然後很快跑掉了。	フリティアの顔が少し赤くなった。そう言い捨てると、彼女はウサギのように跳ねて、すぐに走り去った。	얼굴이 살짝 붉어진 프티야는 그렇게 말하고 토끼처럼 깡충 뛰어오르더니 잽싸게 달아나 버렸다.	Her cheeks flushed as she spoke, and she gave a little skip, like an excited bunny, and darted off.						0
276	而我在原地愣了一会才反应过来，虽然芙提雅可能会错意了，但是……好像也没有什么纠正的必要？	而我在原地愣了一下子才反應過來，雖然芙提雅可能會錯意了，但是……好像也沒有什麼糾正的必要？	その場でしばらく立ち尽くしてから、フリティアに勘違いされたかもしれないと気づいた……まぁ、訂正する必要もなさそうだが。	그리고 나는 제자리에서 잠시 멍하니 있다가 다시 정신을 차렸다. 프티야가 오해한 것 같지만… 굳이 정정할 필요 없겠지?	I stood there for a while, blinking... She probably got the wrong idea — but then again, it didn't really need clearing up.						0
277	离开芙提雅老师的房间后，我抓紧时间，径直去了薇蒂雅的房间。	離開芙提雅老師的房間後，我把握時間，直接去了薇蒂雅的房間。	フリティアの部屋前を離れると、私は急いでヴィディアの部屋に向かった。	나는 프티야의 방에서 나와 서둘러 비디야의 방으로 향했다.	After seeing Professor Fritia off, I went straight to Vidya's room without wasting a second.						0
278	少有看到薇蒂雅这么忧虑惆怅的模样，我不可能不在意。	少有看到薇蒂雅這麼憂慮惆悵的模樣，我不可能不在意。	ヴィディアがあんなに落ち込んでいるのは珍しいから、放っておけなかった。	비디야가 이렇게 걱정하는 모습은 보기 드물었기에 신경 쓰지 않을 수가 없었다.	She'd been unusually quiet all evening, and I couldn't just let it slide.						0
279	呜呜呜……时间实在是太短暂了……	嗚嗚嗚……時間真是太短暫了……	ううう……時間が足りなさすぎる……	흑흑흑… 시간이 너무 짧아…	Ughhh... there's just not enough time...						0
280	我可是要好好表现的！	我可是要好好表現的！	ちゃんとやってみせなきゃ！	꼭 좋은 모습을 보여줘야 해!	I've got to give it my all!						0
281	这可是少有的和分析员一起出任务的机会。	這可是少有的和分析員一起出任務的機會。	だって、せっかく分析員さんと一緒に任務に出てるんだよ？	이건 분석가님과 함께 임무를 수행하는 흔치 않은 기회란 말이야.	It's not every day I get to be on a mission with the Adjutant...						0
282	就算不能在这一场成为女主角，至少也要给分析员留下深刻的印象才行。	就算不能在這一場成為女主角，至少也要給分析員留下深刻的印象才行。	今回でヒロインになれなくれても、せめて分析員さんに強い印象を与えないと……！	여주인공이 되지는 못해도, 최소한 분석가님께 강렬한 인상을 남겨야 해.	Even if I can't be the leading lady this time, I have to leave a mark...						0
283	不可以……就这样放弃。	不可以……就這樣放棄。	ダメ……諦めちゃダメ。	이렇게… 그냥 포기할 수는 없어.	I can't just give up now...						0
284	不可以不可以不可以不可以……	不可以不可以不可以不可以……	ダメダメダメダメ……	안 돼, 안 돼, 절대 안 돼…	No, no, no — no way...						0
285	我站在门口伸出手要敲门的时候，就听到了里面薇蒂雅的碎碎念，即便隔着一扇房门，我好像也能脑补出她因为压力焦躁的状态。	我站在門口伸出手要敲門的時候，就聽到了裡面薇蒂雅的碎碎念，即便隔著一扇房門，我好像也能腦補出她因為壓力焦慮的狀態。	ノックしようとしたとき、中からヴィディアの独り言が聞こえてきた。ドア一枚隔てていても、彼女の焦る様子が目に浮かぶようだった。	내가 문 앞에서 손을 뻗어 문을 두드리려 하자, 안에서 비디야가 중얼거리는 소리가 들렸다. 문밖에서도 그녀가 스트레스를 받으며 걱정하는 모습이 상상되었다.	I'd raised my hand to knock, but froze as I caught her voice through the door — pacing, rambling, her nerves practically vibrating through the wall.						0
286	果然……是在为调查头疼吗？	果然……是在為調查頭痛嗎？	やっぱり……調査のことで悩んでいるのか？	역시… 조사 때문에 괴로워하고 있었구나?	Just as I thought... Seemed like she was stressing out about the case?						0
287	今天的调查结束，零零散散的证据和信息基本已经齐全，余下的就是将这些信息拼凑在一起。	今天的調查結束，零零散散的證據和資料基本上已經齊全，剩下的就是將這些拼湊在一起。	今日の調査で、断片的な証拠と情報はほぼ揃った。あとは、繋ぎ合わせるだけだ。	오늘 조사를 마친 후, 흩어져 있던 증거와 정보들은 모두 정리되었고, 남은 건 이 정보들을 한데 모으는 것뿐이었다.	With the day's investigation complete, we'd collected every critical piece of evidence. What was left was just a matter of connecting the dots.						0
288	离开污染区的时候，她就一直是在沉思的状态。	離開汙染區的時候，她就一直在沉思的狀態。	汚染エリアを出てから、彼女はずっと考え込んでいた。	오염 구역을 떠날 때부터, 그녀는 계속 무언가를 고민하고 있었다.	She'd been lost in thought the entire trip back from the Contaminated Section.						0
289	薇蒂雅，这或许是你今生仅有的机会。	薇蒂雅，這或許是你今生僅有的機會。	ヴィディア、これは一生に一度のチャンスかもしれないからね！	비디야, 이건 이번 생의 유일한 기회일지도 몰라.	Vidya... this might be your one and only shot...						0
290	再试一次！	再試一次！	もう一度やってみて！	다시 해보자!	Come on, one more try!						0
291	你可以的！	你可以的！	できるんだから！	넌 할 수 있어!	You can do this!						0
292	事情好像没有这么严重吧。	事情好像沒有這麼嚴重吧。	そこまで深刻な事態になっているのか？	그리 심각한 상황은 아닌 것 같은데.	...Alright, that's getting a bit dramatic.						0
293	我无奈想着，而就在下一刻，房间里突兀传出惊叫声。	我無奈地想著，而就在下一刻，房間裡突然傳出驚叫聲。	私がそう考えていると、次の瞬間、部屋の中から突然悲鳴が聞こえた。	나는 체념하며 생각에 잠겼다. 그런데 바로 다음 순간, 방 안에서 갑자기 비명 소리가 들렸다.	I shook my head with a wry smile — and then came a shriek from inside the room.						0
294	呜哇！！！	嗚哇！！！	うわっ！！！	으악!!!	Aaaaah!!!						0
