xxx_198747837	A	A	A	A	A	A	A	A	A	A	A
238	呼……呼……	呼……呼……	あっ……はぁ……	후우… 후우…	Huff... huff...						0
239	面色潮红的少女，得意地看着我嘴唇上的印记。	面色潮紅的少女，得意地看著我嘴唇上的印記。	顔を赤らめた少女が、私の唇に残った跡を見て――	얼굴이 발개진 소녀는 내 입술에 내려앉은 자국을 의기양양하게 바라봤다.	Her cheeks flushed as she inspected the lip gloss print she'd left on my lips, clearly proud of her work.						0
240	得意地笑道。	得意地笑道。	得意げに笑いながら言い放った。	그리고 의기양양하게 웃으며 말했다.	And with a grin, she said:						0
241	在我醒来之前，不许擦掉这个唇印哦~	在我醒來之前，不准擦掉這個唇印哦~	あたしが目を覚ますまで、その跡、消しちゃダメだからね！	내가 깨어날 때까지, 이 입술 자국 지우면 안 돼~	Don't wipe it off until I wake up, alright~?						0
242	随后她便转身，迈着毅然决然的步伐，踏入了那片刺目的光芒中。	隨後她便轉身，邁著毅然決然的步伐，踏入了那片刺目的光芒中。	そして彼女は背を向け、毅然とした足取りで、あの眩い光の中へと足を踏み入れた。	그러고는 돌아서서 주저 없는 발걸음으로 그 눈 부신 빛 속으로 걸어갔다.	Then she turned, stepped forward with unwavering resolve, and walked into the blinding light.						0
243	但是，只有我知道，少女的心依旧在颤抖着。	但是，只有我知道，少女的心依舊在顫抖著。	でも、少女の心は今も震えていると、私はよく知っている。	하지만 오직 나만 알고 있을 것이다. 소녀의 마음은 여전히 떨리고 있다는 걸.	But only I could see... her heart was still trembling.						0
244	歧路宇宙重启程序即将启动，分析员，晴阁下，现在该登出了。	歧路宇宙重啟程序即將啟動，分析員，晴閣下，現在該登出了。	岐路宇宙再起動プログラムがまもなく起動しマス。分析員さん、晴さん、そろそろログアウトしてクダサイ。	크로스버스 리부팅 프로그램이 곧 가동됩니다. 분석가님, 하루 님, 이제 로그아웃하셔야 합니다.	Reboot sequence for the Divergent Cosmos is about to begin. Adjutant, Miss Haru — please prepare to log out.						0
245	再给我一些时间。	再給我一點時間。	もう少し時間をくれ。	조금만 더 시간을 줘.	Give me a little more time.						0
246	系统崩溃进度已过半，继续停留随时可能——	系統崩潰進度已過半，繼續停留隨時可能——	システム崩壊の進捗50%以上……このままだと……	시스템 붕괴 진도가 이미 절반을 넘어섰습니다. 더 머무르셨다간…	System collapse has exceeded 50%. Remaining here could—						0
247	无论如何，都给我再挤出点时间，我绝对不能让那个女孩，有任何闪失。	無論如何，都給我再擠出點時間，我絕對不能讓那個女孩，有任何閃失。	なんとか時間を作ってほしいんだ。ミアを危険な目に合わせたくない。	어떻게든 시간을 더 내줘. 절대로 그 아이에게 무슨 일이 생기게 할 수는 없어.	Even so, buy me a little more time. I can't let anything happen to her.						0
248	……	……	……	……	...						0
249	宇迦很快便看穿了我的想法。	宇迦很快便看穿了我的想法。	ユガはすぐに私の考えを見透かした。	우카는 바로 내 생각을 꿰뚫어 보았다.	YUGA read my intentions instantly.						0
250	我打算陪着米娅，一起进入那个空白的世界。	我打算陪著米婭，一起進入那個空白的世界。	ミアと一緒に、あの空白の世界に入るつもりだと。	나는 미아와 함께 그 공백의 세계로 들어가려 했다.	I meant to follow Mia into that world of void.						0
251	明白了，但最多只能争取五分钟。	明白了，但最多只能爭取五分鐘。	わかりマシタ。5分だけなんとかしマス。	알겠습니다. 하지만 최대 5분밖에 드릴 수 없습니다.	Understood. But I can give you only five minutes at most.						0
252	谢谢你，宇迦五分钟足够了，足够我进去找到她了。	謝謝你，宇迦，五分鐘就夠了，足夠我進去找到她了。	ありがとう、ユガ。5分あれば、彼女を見つけるのに十分だ。	고마워, 우카. 5분이면 미아를 찾기에 충분할 거야.	Thank you. Five minutes is enough to get in and find her.						0
253	可是我必须要提醒您，即便是您选择留在那里，只要权限者还是米娅，那么你们所度过的时间依旧还是十年。	但我必須要提醒您，即便是您選擇留在那裡，只要權限者還是米婭，那麼你們所度過的時間依舊還是十年。	先に言っておきマスが、たとえそこに残留すると決めたとしても、権限所持者がミアさんであれば、かかる時間が短くなることはありマセン。	하지만 한 가지 꼭 알려드릴 게 있습니다. 분석가님이 그곳에 머물기로 하더라도, 권한자가 미아 님인 이상 여러분은 여전히 10년의 세월을 보내게 될 것입니다.	I'm obligated to warn you: with Mia holding clearance, the time you experience inside will still be ten years. Your presence won't shorten it.						0
254	而且，世界生成时所产生的乱流依旧存在，虽然对您来说，已经无法构成伤害，但是依旧可能会将您的形体冲散……	而且，世界生成時所產生的亂流依舊存在，雖然對您來說，已經無法構成傷害，但是依舊可能會將您的形體沖散……	それから、世界が生成されるときの乱流は、依然として発生しマス。ダメージを受けることはありマセンが、意識が乱れる恐れがありマス……	그리고 세계가 생성될 때 발생한 난류가 아직 존재합니다. 분석가님을 해칠 순 없겠지만, 여전히 의식을 흩어놓을 수 있습니다…	And the turbulence from the reboot will persist. It can no longer harm you physically... but it could still disperse your consciousness.						0
255	就像是在瓦尔哈拉中一样，并非最高权限者的我可能会被分解成无数信息态粒子，飘散在那个空间。	就像是在瓦爾哈拉中一樣，並非最高權限者的我可能會被分解成無數資訊態粒子，飄散在那個空間。	ヴァルハラのように、最高権限者ではない私は、無数の情報体粒子に分解され、あの空間の塵と化すかもしれない。	발할라에서와 같이, 나는 최고 권한자가 아니기에 무수한 이념 형태 입자로 해체되어 그 공간을 떠돌게 될지도 모른다.	Like in Valhalla, without top clearance, I might scatter into countless Titagen particles drifting through that space.						0
256	但是，这对我而言并非绝境。	但是，這對我而言並非絕境。	でも、それは私にとって絶望的な状況ではない。	하지만 나에게는 그리 절망적인 상황이 아니었다.	But this wasn't as apocalyptic for me as it sounded.						0
257	只要意识尚存，那么聚合出形体也不过是时间问题。	只要意識尚存，那麼聚合出形體也不過是時間問題。	意識が残っている限り、形を取り戻すのは時間の問題だ。	의식이 남아있기만 한다면, 형체를 다시 모으는 건 시간문제일 뿐이다.	As long as my mind endured, it would only be a matter of time before I regenerated a physical body.						0
258	毕竟类似的情况，已经发生过多次了。	畢竟類似的情況，已經發生過多次了。	何しろ、似たような状況を何度も経験してきたからな。	비슷한 상황을 한두 번 겪은 것도 아니었다.	It had happened to me many times before.						0
259	他从不食言。	他從不食言。	彼は決して約束を破らない。	분석가는 허투루 말하는 사람이 아니야.	He always keeps his promises.						0
260	她坚定地站到我身旁，轻轻捧起我的手，贴在温热的颊边。	她堅定地站到我身旁，輕輕捧起我的手，貼在溫熱的頰邊。	彼女は強い意志を込めた表情を浮かべ、私の手をそっと取って、自分の頬に当てた。	그녀는 단호하게 내 곁에 서서, 내 손을 살며시 들어 올려 따뜻한 뺨에 갖다 대었다.	Haru stood firm at my side, took my hand, and pressed it to her warm cheek.						0
261	分析员，去吧。	分析員，去吧。	分析員、行ってきてくれ。	분석가, 어서 가.	Go on, Adjutant. Do what you must.						0
262	我明白，那个孩子，应该还需要你的帮助。	我明白，那個孩子，應該還需要你的幫助。	彼女には、分析員の助けが必要だから。	나도 알아. 그 아이는 아직 네 도움이 필요할 거야.	I understand. She needs your help.						0
263	望着她那清澈如晴空般的目光。我郑重颔首，随后转身迈向光芒。	望著她那清澈如晴空般的目光。我鄭重頷首，隨後轉身邁向光芒。	彼女の透き通った瞳を見つめたあと、私は頷いてから、光に足を踏み入れた。	맑은 하늘처럼 깨끗한 그녀의 눈빛을 바라보며, 나는 진지하게 고개를 끄덕이고 빛을 향해 돌아섰다.	I met her eyes, clear as a blue sky, gave a solemn nod, and turned toward the light.						0
264	等你回来的时候，迎接你的，一定会是个大“晴”天！	等你回來的時候，迎接你的，一定會是個大「晴」天！	帰ってきたときは、空もきっと「晴れやか」になってるから～！	네가 돌아올 때면, 분명 맑은 '하루'가 널 맞이할 거야!	When you come back, I'll make sure it's a perfect Haru day — all sunshine, no clouds.						0
265	空白的走廊中，少女的脚步渐渐迟疑。	空白的走廊中，少女的腳步漸漸遲疑。	真っ白な廊下で、少女の足取りが次第に遅くなった。	텅 빈 복도에서, 소녀의 발걸음은 점점 머뭇거렸다.	As she walked through the empty corridor, Mia's steps began to falter.						0
266	不似先前的果决，当真正踏上旅程时，心底还是泛起了涟漪。	不像先前的果決，真正踏上旅程時，心底還是泛起了漣漪。	先程までの決意とは裏腹に、いざ旅立ちの時となると、心にはさざ波が立っていた。	단호했던 모습과는 달리, 실제로 여정을 시작하려 하니 마음속에 불안감이 밀려왔다.	She wasn't as sure of herself as before. Doubt stirred in her heart now that she was truly walking the void.						0
267	呼……	呼……	ふぅ……	후우…	*sigh*...						0
268	连叹息都被寂静吞没。	連嘆息都被寂靜吞沒。	ため息さえも静寂に飲み込まれた。	한숨조차 고요함 속에 집어삼켜졌다.	Even her sigh was swallowed by the silence.						0
269	真是个一无所有的世界……	真是個一無所有的世界……	何もない世界だね。	정말 아무것도 없는 세계네…	So this really is a world of nothing...						0
270	忽然，肩头传来一丝温暖的触感。	突然，肩頭來一絲溫暖的觸感。	不意に、肩に温かい感触が伝わった。	그때, 갑자기 어깨에 따뜻한 감촉이 전해졌다.	Suddenly, a warm hand landed on her shoulder.						0
271	哎……	欸……	え……	아…	Hm...?						0
272	哇呼~	哇呼~	ワフー！	와후~	Wha-hoo~!						0
273	我学着她的口癖，打了声招呼。	我學著她的口癖，打了聲招呼。	私は彼女の口癖を真似て、声をかけた。	나는 그녀의 말버릇을 따라 하며 인사했다.	I greeted her, borrowing her own catchphrase.						0
274	哎？！！分析员怎么跟上来了？！	哎？！！分析員怎麼跟上來了？！	え！？なんでここに！？	엥?!! 분석가, 어떻게 따라온 거야?!	Wha—!? Adjutant!? Why are you here!?						0
275	呵呵，这会儿轮到我吓你一跳了吧。	呵呵，這次輪到我嚇你一跳了吧。	ふふっ、今度は私が驚かせる番だな。	하하, 이번엔 내가 널 놀라게 했네?	Heh. My turn to give you a scare.						0
276	才，才没有吓到！看到分析员突然出现，我高兴还来不及呢~	才、才沒有嚇到！看到分析員突然出現，我高興還來不及呢~	び、びっくりしてないし！分析員に会って、嬉しくなっただけだもん！	아, 안 놀랐거든! 분석가가 갑자기 나타났는데, 당연히 기뻐해야지~	No way! I couldn't be happier to see you here~!						0
277	少女眼底再次跃动起繁星般的光彩，头顶的“耳朵”也欢快地抖动着。	少女眼底再次躍動起繁星般的光彩，頭頂的「耳朵」也歡快地抖動著。	ミアの瞳が再び輝き出し、頭の「耳」も嬉しそうに跳ねた。	소녀의 눈빛이 또다시 별처럼 반짝였고, 머리 위의 '귀'도 즐거운 듯 쫑긋거렸다.	Her eyes lit up, stars sparkling in their depths, while the "ears" atop her head gave a joyful wiggle.						0
278	可转眼间，那雀跃便凝固了，她突然皱起了眉头。	但轉眼間，那雀躍便凝固了，她突然皺起了眉頭。	しかし、その喜びは一瞬で凍りつき、彼女は突然眉をひそめた。	하지만 그 기쁨은 순식간에 굳어버렸고, 갑자기 미간을 찌푸리기 시작했다.	But in the next heartbeat, her joy froze. A frown creased her brow.						0
279	正如宇迦所说，乱流此刻正想将我冲向别处。	正如宇迦所說，亂流此刻正想將我沖向別處。	ユガが言った通り、乱流が今まさに私を別の場所へ押し流そうとしている。	우카가 말한 대로, 난류가 나를 다른 곳으로 밀어내려 하고 있었다.	Just as YUGA had warned, the turbulence tried to tear me away.						0
280	放心，这并不会影响到现实的身体。不过……我可能确实在这里停留不了多久了。	放心，這並不會影響到現實的身體。不過……我可能確實在這裡停留不了多久了。	心配するな、元の体に影響はない。だが……確かに長くはここにいられないかもな。	걱정하지 마, 이건 현실의 몸에 지장을 주지 않거든. 그래도… 난 아마 여기서 오래 머물 수 없을 거야.	Don't worry. It won't affect my body in reality. But... I might not be able to stay long.						0
281	那分析员是……	那分析員是……	じゃあ、分析員は……	그럼 분석가는…	Then why—						0
282	米娅，别动。	米婭，別動。	ミア、動くな。	미아, 움직이지 마.	Mia. Don't move.						0
283	我握住女孩的手，随后将她拉入怀中。	我握住女孩的手，隨後將她拉入懷中。	私は彼女の手を握り、そのまま腕の中に引き寄せた。	나는 소녀의 손을 잡아 그녀를 품 안으로 끌어당겼다.	I took her hand and drew her into my arms.						0
284	分……分析员？！	分……分析員？！	分……分析員！？	분… 분석가?!	A—Adjutant!?						0
285	呵，刚刚亲我时也不见你这么害羞啊。	呵，剛剛親我時也沒看你這麼害羞啊。	おや、さっきより恥ずかしがっているのか？	흠, 아까 나한테 입 맞출 땐 이렇게 수줍어하지 않았잖아.	Heh. You weren't this shy when you kissed me earlier.						0
286	那，那是因为……	那、那是因為……	だ、だってぇ……	그, 그건…	W—Well... that's because...						0
287	别想着捉弄完我就溜走。	別想捉弄完我就溜走。	からかってすぐ逃げられると思うなよ。	장난쳐놓고 도망가려 하지 마.	You don't get to tease me and run.						0
288	唔嗯。	唔嗯。	うっ……うん……	으음.	Mm...						0
289	闭眼，等我说“好了”之后再睁开。	閉眼，等我說「好了」之後再睜開。	私がいいって言うまで、目を閉じてて。	눈 감고, 내가 '됐어'라고 할 때까지 뜨지 마.	Close your eyes. Don't open them until I say so.						0
290	哦……	哦……	うん……	응…	Okay...						0
291	我将她紧紧搂在怀中，心跳声如鼓点般起伏。	我將她緊緊摟在懷中，心跳聲如鼓點般起伏。	彼女を強く抱きしめると、太鼓の音のように響く鼓動が聞こえた。	나는 그녀를 꼭 껴안았고, 심장 소리가 북소리처럼 울렸다.	I held her close, my heartbeat racing like a drum in my chest.						0
292	……终于，在最后一刻，我将那精心准备的“礼物”，顺利地递到了她的眼前。	……終於，在最後一刻，我將那精心準備的「禮物」，順利地遞到了她的眼前。	……ついに、最後の瞬間、私は念入りに準備した「プレゼント」を、無事に彼女に渡した。	… 마침내, 마지막 순간에 정성스럽게 준비한 '선물'을 그녀 눈앞에 전달했다.	...At last, the gift I had prepared with such care unfolded before her eyes.						0
293	好了。	好了。	もう開けていいよ	됐어.	You can open them now.						0
294	少女缓缓睁开双眼，澄澈如洗的晴空在视野中铺展开来。	少女緩緩睜開雙眼，澄澈如洗的晴空在視野中鋪展開來。	ミアがゆっくりと目を開けると、澄み渡った晴天が目の前に広がっていた。	소녀가 서서히 눈을 뜨자, 티 없이 맑은 하늘이 시야에 펼쳐졌다.	She opened her eyes. A clear blue sky stretched out before her.						0
295	阳光穿透云层，温暖的触感轻轻裹住两人的身影。	陽光穿透雲層，溫暖的觸感輕輕裹住兩人的身影。	陽の光が雲を突き抜け、温かい感触が二人の身体を優しく包み込む。	햇살이 구름을 통과하며, 따뜻한 감촉이 두 사람의 모습을 부드럽게 감쌌다.	Sunlight poured through drifting clouds, wrapping the two of us in warmth.						0
296	这是……啊，好美的天空……	這是……啊，好美的天空……	うわあ……キレイな空……	이건… 와아, 참 아름다운 하늘이네…	Aww... what a beautiful sky...						0
297	每一缕风，每一寸光。	每一縷風，每一寸光。	吹き抜ける風も、降り注ぐ光も。	바람 한 줄기, 빛 한 자락.	The gentle breeze, the clear daylight...						0
298	都与方才那片虚无的世界，形成了鲜明的对比。	都與剛才那片虛無的世界，形成了鮮明的對比。	先程までの虚無の世界とは対照をなしていた。	모든 것이 아까 그 텅 빈 세계와는 완전히 대조적이었다.	Everything was a world apart from the empty void we'd just left behind.						0
299	我用自己的能力，将这个空白的世界稍微装饰了一下。	我用自己的能力，將這個空白的世界稍微裝飾了一下。	自分の力で、空白の世界を少し飾ってみたんだ。	내 능력으로 이 텅 빈 세계를 조금 장식해 봤어.	I dressed this empty world up a little with my ability.						0
300	虽然只能投影出我去过的地方，但应该足够支撑起你的毕业旅行了。	雖然只能投影出我去過的地方，但應該足夠支撐起你的畢業旅行了。	私が行ったことのある場所しか映せないが、君の卒業旅行には十分だろう。	내가 가봤던 곳만 투영할 수 있지만, 네가 졸업여행을 하기엔 충분할 것 같아.	I can only recreate places I've actually been, but it should do for your graduation trip.						0
301	毕业旅行……	畢業旅行……	卒業旅行……	졸업여행…	My graduation trip...?						0
302	没记错的话，米娅应该刚刚毕业吧。	沒記錯的話，米婭應該才剛畢業吧。	君は卒業したばかりだったよな？	내가 기억하기론, 미아는 이제 막 졸업했지?	You just graduated, didn't you?						0
303	嗯，前不久我还在纠结毕业了要去做什么呢。	嗯，前陣子我還在煩惱畢業了要去做什麼呢。	うん、この前まで卒業したら何をしようかなって考えてたの。	응. 얼마 전까지만 해도 졸업하고 나서 뭘 할지 계속 고민했거든.	Yeah. Not long ago I was still stressing over what to do after graduation.						0
304	等旅行回来再做决定也不迟吧？	等旅行回來再做決定也不遲吧？	旅行から帰ってきてから決めても遅くないよ。	여행에서 돌아온 뒤에 결정해도 늦지 않을 텐데?	Then decide after the trip.						0
305	哪有……我不是已经决定好了嘛。	哪有……我不是已經決定好了嘛。	なに言ってんの……あたし、もう決めたじゃん。	아니야… 난 이미 결정했잖아.	Uh-uh — I've already decided.						0
306	毕业之后，我想要成为天启者，想要正式加入海姆达尔。	畢業之後，我想要成為天啟者，想要正式加入海姆達爾。	卒業したら、覚醒者になってヘイムダルに入るって。	졸업 후에는, 계시자가 되어 헤임달에 정식으로 가입하고 싶어.	After graduation, I want to become a Manifestation and officially join Heimdall.						0
308	所以，我会继续追逐你的光芒，直到再次追上你为止！	所以，我會繼續追逐你的光芒，直到再次追上你為止！	だから、分析員の光を追いかけ続けるよ！	그렇게 해서, 빛나는 널 계속 쫓아갈 거야. 다시 따라잡을 때까지!	That's right — I'll keep chasing your light... until I catch up again!						0
309	庞大的投影耗尽了最后一丝能量，乱流的干扰下我的身形开始闪烁。	龐大的投影耗盡了最後一絲能量，亂流的干擾下我的身形開始閃爍。	巨大な投影で最後のエネルギーを使い果たし、私の姿は乱流の干渉で揺らぎ始めた。	거대한 투영이 마지막 남은 에너지까지 소진했고, 난류의 방해로 나의 몸이 깜빡이기 시작했다.	The extensive projection drained the last of my energy. My form began to flicker under the turbulence.						0
310	时间好像快要到了。	時間好像快要到了。	そろそろ時間だな。	시간이 다 된 것 같네.	Looks like my time's up.						0
311	一道不可见的玻璃幕墙，正悄然落下，两人的声音在彼此的耳中，渐渐模糊了起来。	一道不可見的玻璃幕牆，正悄然落下，兩人的聲音在彼此的耳中，漸漸模糊了起來。	見えないガラスの壁が静かに降りてきて、お互いの声がだんだんとぼやけていった。	보이지 않는 유리 벽이 조용히 내려왔고, 두 사람은 서로의 목소리가 점점 희미하게 들렸다.	An invisible barrier began to rise between us. Our voices grew faint... until we could no longer hear each other at all.						0
312	该启程了，米娅。\N等等……	該啟程了，米婭。\N等等……	そろそろ行かないと。\N待って……	이제 출발해야 해, 미아.\N잠깐만…	Time to set out, Mia.\NWait...						0
314	等再见面的时候……\N至少，让我最后，再好好看看你的脸……	等再見面的時候……\N至少，讓我最後，再好好看看你的臉……	また会うときは……\Nせめて、最後、ちゃんと顔を見せて……	다시 만날 때까지…\N적어도 마지막으로, 얼굴만이라도 제대로 보고 싶어…	When we meet again...\NAt least let me take a good look at your face one last time...						0
315	一定要记得——\N我只是——	一定要記得——\N我只是——	きっと――\Nただ――	꼭 기억해 줘…\N난 그저…	Promise me you'll...\NI just...						0
316	要将笑容挂在脸上！\N只是想记住，你现在微笑的样子！	要將笑容掛在臉上！\N只是想記住，你現在微笑的樣子！	笑顔のままでいるんだ！\Nあなたの微笑みを覚えていたいの！	언제나 웃는 모습을 잃지 말아 줘!\N그저, 지금 너의 웃는 모습을 간직하고 싶어!	...wear that big smile of yours!\N...want to remember your smile!						0
317	因为米娅我啊……果然…最喜欢PlayerName了！！！	因為米婭我啊……果然……最喜歡PlayerName了！！！	あたし……やっぱり、playernameのことが大好き！！！	왜냐하면 미아는… 역시… PlayerName, 네가 제일 좋으니까!!!	Because... it's always been you. I love you, PlayerName!!!						0
318	啊……	啊……	あっ……	아…	Ah...						0
319	微风徐过，楼顶，只剩下少女一人。	微風徐徐吹過，樓頂，只剩下少女一人。	そよ風が吹き、屋上には少女一人だけが残された。	바람이 스쳐 지나가고, 옥상에는 소녀 한 사람밖에 없었다.	A breeze skimmed across the rooftop. Only she remained in the space.						0
320	真是的……	真是的……	もう……	정말이지…	Aww...						0
321	明明从分析员那里，得到了这么多珍贵的礼物……	明明從分析員那裡，得到了這麼多珍貴的禮物……	分析員から大切なものをたくさんもらったのに……	분석가에게서 이렇게 소중한 선물을 받았는데…	The Adjutant gave me so many precious gifts...						0
322	但结果，却连重要的话，都没能好好传递过去。	但結果，卻連重要的話，都沒能好好傳遞過去。	最後に大事なことすら伝えられないなんて……	결국에는 중요한 말도 제대로 전하지 못했네.	And yet... I never even got to tell him the one thing that mattered most.						0
323	……	……	……	……	...						0
324	但是，没问题的，一定还有机会的。	但是，沒問題的，一定還有機會的。	でも大丈夫、きっとまたチャンスはある。	그래도 괜찮아. 분명 기회가 또 있을 거야.	But that's okay. I'll get another chance.						0
325	我能感知到，分析员还在这个世界，只要追寻他的足迹，总有一天，我们还会再次相遇。	我能感知到，分析員還在這個世界，只要追尋他的足跡，總有一天，我們會再次相遇。	あたしにはわかる。分析員はまだ、この世界のどこかにいるって。だから、追いかけていれば、いつかまた会えるはず。	분석가가 아직 이 세계에 있다는 게 느껴져. 그 발자취를 따라가다 보면, 우린 언젠가 다시 만나게 될 거야.	I can feel it — he's still out there in this world. If I follow his trail... someday, we'll meet again.						0
326	分析员……	分析員……	分析員……	분석가…	Adjutant...						0
327	米娅的毕业旅行，要开始了哦。	米婭的畢業旅行，要開始了喔。	ミアの卒業旅行が、始まるよ。	미아의 졸업여행, 이제 곧 시작이야.	The graduation trip you gave me... it starts now.						0
328	等待在我面前的，一定会是一段漫长的旅途吧。	等待在我面前的，一定會是一段漫長的旅程吧。	きっと、長い長い旅になるんだろうな。	분명 기나긴 여정이 날 기다리고 있겠지.	A long, long journey must be waiting ahead.						0
329	一场，不知何时才会相逢的旅程。	一場，不知何時才會相逢的旅程。	いつ再会できるかわからない、そんな旅。	언제 다시 만날 수 있을지 알 수 없는 여정.	A journey with no promise of when we'll meet again.						0
330	但即便如此，心底那份思念，却愈发鲜明地跳动着。	但即便如此，心底那份思念，卻越發鮮明地跳動著。	なのに、この思いはさらに強まっていく。	그래도, 마음속의 그리움은 더욱 선명하게 뛰고 있어.	But the longing in my heart — it only grows brighter, with every beat.						0
331	没错，无论多久，这份情感也永不褪色。	沒錯，無論多久，這份情感也永不褪色。	そう……あなたへの思いは色褪せない。	그래. 아무리 긴 시간이 흘러도, 이 감정은 절대 빛이 바래지 않을 거야.	Yes... no matter how long it takes, this feeling won't fade.						0
332	它将永恒地闪耀着，如同亘古不变的星辰般。	它將永恆地閃耀著，如同亙古不變的星辰般。	大昔から存在する星のように、ずっと輝き続ける。	영원히 변치 않는 별처럼, 영원히 빛날 거야.	It'll shine on — like a star that never dims.						0
333	在记忆的夜空中——	在記憶的夜空中——	記憶の夜空で――	기억의 밤하늘 속에서…	In the night sky of memory...						0
334	温柔地……	溫柔地……	優しく……	부드럽게…	It shines...						0
335	温柔地……	溫柔地……	優しく……	부드럽게…	It shines...						0
336	绽放光芒。	綻放光芒。	光り続ける。	빛을 발할 거야.	Forever.						0
b-8											0
339	轻轻抱起熟睡的米娅	輕輕抱起熟睡的米婭	眠るミアを優しく抱き上げる	잠든 미아를 살며시 안아 든다	Gently lift Mia						0
340	经过漫长，漫长的跋涉后，在旅途的第五年，我的内心终于归于宁静。	經過漫長的跋涉後，在旅程的第五年，我的內心終於歸於寧靜。	ずっとずっと歩いてたら、旅の5年目で、あたしの心はようやく落ち着いた。	길고도 긴 여정 끝에, 여행 5년 차가 되어서야 내 마음은 평온을 찾았다.	After a long, long trek, in the fifth year of my journey, I finally found peace of mind.						0
341	喧嚣止息，躁动平息，不再为那些无解的抉择而辗转难眠。	喧囂止息，躁動平息，不再為那些無解的抉擇而輾轉難眠。	喧騒も、不安もなくなり、迷って眠れない夜も消えていった。	소음이 멈추고, 동요가 잦아들었으며, 더 이상 해답 없는 선택들로 뒤척이지 않게 되었다.	The noise in my thoughts faded. The restlessness quieted. I no longer toss and turn over those difficult choices.						0
342	然而，唯有一个立于光芒中的人影，始终轻轻拨动着我的心弦……	然而，唯有一個立於光芒中的人影，始終輕輕撥動著我的心弦……	だけど、あの光の中の姿に、まだ心が揺れてしまう……	하지만, 빛 속에 서 있는 한 사람의 그림자만은 여전히 내 마음을 흔들고 있었다…	But there was still one figure, bathed in light, who kept tugging gently at my heartstrings...						0
343	某一夜的梦境里。	某一夜的夢境裡。	ある夜、夢のなかで。	어느 날 밤의 꿈속에서.	Then one night, in a dream...						0
344	我终于再度看清了他的轮廓。	我終於再度看清了他的輪廓。	あたしはもう一度彼を見た。	나는 마침내 그의 실루엣을 다시 볼 수 있었다.	I finally saw his silhouette.						0
345	可画面依旧蒙着薄纱。	但畫面依舊蒙著薄紗。	でも……やっぱり、ぼんやりしてて……	하지만 여전히 베일에 가려져 있었다.	But he was still veiled in a soft mist.						0
346	“啊，再靠近一些吧。”	「啊，再靠近一點吧。」	「ああ、もう少し近づけたらいいのに」	"아, 좀 더 가까이…"	"Ah... could you come a little closer?"						0
347	“让我……让我再看看你的脸。”	「讓我……讓我再看看你的臉。」	「もっと……もっと顔を見せてよ」	"너의 얼굴을… 다시 보게 해 줘."	"Let me... just let me see your face again."						0
348	我不自觉地抬起手臂。	我不自覺地抬起手臂。	思わず、腕を伸ばしてた。	나도 모르게 팔을 들어 올렸다.	My arm reached out on its own.						0
349	呼吸渐渐变得急促。	呼吸漸漸變得急促。	呼吸もだんだん、速くなる。	호흡은 점점 가빠졌다.	My breath quickened.						0
350	意识也顺着伸出的指尖，像振翅欲飞的蝴蝶。	意識也順著伸出的指尖，像振翅欲飛的蝴蝶。	指先から意識が、羽ばたく蝶みたいに飛んでいく……	의식도 뻗은 손끝을 따라, 날갯짓하려는 나비 같았다.	And as my fingers stretched toward him, my awareness followed — like a butterfly ready to take flight...						0
351	又好似海面上即将羽化的朝阳般，即将脱离这片空间。	又好像海面上將要升起的朝陽般，即將脫離這片空間。	まるで、海の水面から昇ってくる朝日のように。この夢から抜け出そうとしているみたいだった。	마치 바다 위로 떠오르는 새벽 햇살처럼, 이 공간을 벗어나려 했다.	Like dawn breaking over the sea, slipping free from the night.						0
352	某种久违的悸动在胸腔蔓延。	某種久違的悸動在胸腔蔓延。	久しぶりに、胸の奥がときめいて――	오랫동안 잊고 있던 떨림이 가슴 속에 퍼져나갔다.	A long-lost flutter welled up in my chest...						0
353	于是，带着这份悸动，我挣扎着……	於是，帶著這份悸動，我掙扎著……	あたしは、そのときめきを抱きしめて……必死に、	그리고 그 떨림과 함께, 나는 몸부림치며…	And with that flutter...						0
354	睁开了双眼。	睜開了雙眼。	目を開いた。	눈을 떴다.	I struggled to open my eyes.						0
b-9											0
355	早上好啊，米娅。	早安啊，米婭。	おはよう、ミア	좋은 아침이야, 미아.	Good morning, Mia.						0
356	唔……早上好啊，playername……	嗯……早安啊，playername……	んん……おはよ、playername……	음… 좋은 아침, playername…	Nngh... morning, playername...						0
357	我这是……提前醒来了吗？	我這是……提前醒來了嗎？	あたし、予定より早く起きたの……？	나… 예정보다 일찍 깨어난 거야?	Did I... wake up early?						0
358	女孩虚弱地从被窝中伸出手，揉了揉自己的眼睛。	女孩虛弱地從被窩中伸出手，揉揉自己的眼睛。	ミアは弱々しく布団から腕を伸ばし、自分の目をこすった。	소녀는 힘없이 이불 속에서 손을 뻗어 눈을 비볐다.	She weakly stretched out a hand from beneath the covers and rubbed her eyes.						0
359	还没有呢，不过，接下来的五年，我将陪在你身边。	還沒有呢，不過，接下來的五年，我將陪伴在你身邊。	まだだけど、これからの5年間、君のそばにいる。	아직이야. 하지만 앞으로의 5년 동안, 내가 네 곁에 있을 거야.	Not quite. But for the next five years, I'll be right here, by your side.						0
360	米娅，久等了。	米婭，久等了。	ミア、お待たせ。	미아, 오래 기다렸지?	Sorry it took me so long, Mia.						0
361	啊……	啊……	えっ……	아…	Ah...						0
