xxx_1307884244	A	A	A	A	A	A	A	A	A	A	A
196	但是要注意！因为歧路宇宙的信息态特性，意识在那个世界所受到的伤害同样会反馈至本体神经……	但是要注意！因為歧路宇宙的資訊態特性，意識在那個世界所受到的傷害同樣會回饋至本體神經……	でも、岐路宇宙は情報体の特性を持ってるから、あの世界で意識がダメージを受けたら、本体も同じダメージを受けちゃう。	하지만 조심해라! 크로스버스 이념 형태의 특성상, 의식이 그 세계에서 피해를 받으면 본체의 신경에도 전달되니까…	But be careful! Because of the fragmentational nature of the Divergent Cosmos, any damage your consciousness takes there will reflect directly onto your neural system.						0
197	所以在行动时……还请多加小心。	所以在行動時……還請多加小心。	だから、くれぐれも気を付けて行動してね。	그러니 행동할 때… 꼭 조심하길 바란다.	So... please be really careful out there, everyone.						0
198	哼哼，顺便一提，我还定位到了袭击者的坐标，那个家伙就在——	哼哼，順便一提，我還定位到了襲擊者的座標，那個傢伙就在——	ついでに、襲撃者の座標も確認できたよ。あいつの現在地は――	흐흥, 참고로 내가 습격자의 좌표도 찾아냈어. 그 녀석은 바로…	Heh, and just so you know, I've already locked down the attacker's coordinates. They're...						0
199	这里！	這裡！	ここ！	여깄어!	Right here!						0
200	芙提雅大指一挥，指向了一个广场的投影。	芙提雅大指一揮，指向了一個廣場的投影。	フリティアは大きく腕を振り、広場の投影を指し示した。	프티야는 엄지를 움직여 어느 스퀘어의 투영을 가리켰다.	She jabbed a finger at the floating hologram of a plaza.						0
201	这里是天界乐土的中心广场，也就是异变发生的源头……	這裡是天界樂土的中心廣場，也就是異變發生的源頭……	天界楽土の中央広場、最初に異変が発生した場所デスね……	이곳은 천계 낙원의 센트럴 스퀘어입니다. 이상 현상이 발생한 근원지죠…	That's the central plaza of the Elysium — the origin point of the anomaly...						0
202	嗯！盘踞在那的黑洞就是最初裂隙，同时也是袭击者的老巢。	嗯！盤踞在那的黑洞就是最初裂隙，同時也是襲擊者的老巢。	うん！そこの黒い渦こそが最初の裂け目で、襲撃者の本拠地ってこと！	응! 저기 자리 잡은 블랙홀이 바로 최초의 열계이자, 습격자의 아지트야.	Uh-huh! That black hole's the first rift — and their main hideout.						0
203	其他黑洞都有与之相连的通道，袭击者拥有着借助黑洞在歧路宇宙中到处穿梭的能力。	其他黑洞都有與之相連的通道，襲擊者擁有著藉助黑洞在歧路宇宙中到處穿梭的能力。	ほかの黒い渦もつながっており、襲撃者は黒い渦を利用し、岐路宇宙を行き来できる能力を持っていマス。	다른 블랙홀은 모두 이곳과 연결된 통로가 있기에, 습격자는 블랙홀을 통해 크로스버스 곳곳을 이동하는 능력을 갖추고 있습니다.	All the other black holes are tethered to it. The intruder's been using them to leap across the Divergent Cosmos at will.						0
204	这么说，它随时都有可能借助黑洞逃走，就像是在星辉室时一样。	這麼說，它隨時都有可能藉由黑洞逃走，就像在星輝室時一樣。	つまり、星輝の部屋のときみたいに、黒い渦を使っていつでも逃走できるということか。	그렇다면 별빛 공간에서처럼, 언제든지 블랙홀을 통해 도망칠 수 있다는 말이군.	So... they could escape through one at any moment — just like they did in the Starlight Hall, right?						0
205	哼哼，不会让它得逞的。	哼哼，不會讓它得逞的。	ふん、そんなことはさせないけどね。	흐흥, 어림도 없지.	Heh. Not this time.						0
206	我们已经利用夺回的部分权限，将天界乐土与其他的区域隔绝了开来。	我們已經利用奪回的部分權限，將天界樂土與其他的區域隔絕開來。	実は奪還した一部の権限を使って、天界楽土とほかのエリアを隔離したの。	우리가 되찾은 일부 권한을 이용해서 천계 낙원을 다른 구역과 격리시켰어.	Thanks to the clearance we just restored, we've walled off the Elysium from the rest.						0
207	现在它除了能躲到那个黑洞里，已经去不了任何地方了。	現在它除了能躲到那個黑洞裡，已經去不了任何地方了。	侵入者は、あの黒い渦以外、どこにもいけなくなったんだよ。	이제 그 녀석은 저 블랙홀 안으로 숨는 것 말고는, 아무 데도 갈 수 없다.	Now, the only place left to run... is back into that black hole.						0
208	哦哦！那我们岂不是只用在它进入黑洞前抓住它就行了，实在不行，就进去抓住它！	哦哦！那我們豈不是只要在它進入黑洞前抓住它就行了，要是不行，就進去抓住它！	へー！じゃあ、黒い渦に逃げ込む前に捕まえちゃえばいいってこと？最悪、中に入ってさ！	오호! 그럼 우리는 녀석이 블랙홀에 들어가기 전에 잡기만 하면 되는 거네? 정 안 되면 우리가 들어가서 잡으면 되고!	Oooh! So all we have to do is grab them before they jump — and if that fails, we just chase them in!						0
209	没错没错~就是这样！	沒錯沒錯~就是這樣！	うん、そういうこと！	맞아, 맞아~ 바로 그거야!	Mm-hmm~ That's the plan!						0
210	哎？但那个黑洞对我们来说，应该不是想进就能进的吧？	欸？但那個黑洞對我們來說，應該不是想進就能進的吧？	だが、その黒い渦は私たちが入ろうとして、入れるような場所ではないだろう。	응? 하지만 그 블랙홀은 우리가 마음대로 들어갈 수 있는 곳이 아니지 않나?	Wait — we can't just dive into a black hole, can we?						0
211	啊哈哈……的确如此。刚刚看米娅妹妹兴头那么足，所以一不小心就简化了这部分的说明。	啊哈哈……的確如此。剛剛看米婭妹妹興頭那麼足，所以一不小心就簡化了這部分的說明。	あはは、確かに。ミアちゃんがテンション上がってるのを見て、思わず説明を飛ばしちゃった。	아하하… 그건 그래. 방금 미아 동생이 너무 신나 보이길래, 이 부분은 그냥 쉽게 넘겨버렸네.	Ahahaha... yeah, good point. Got a little carried away seeing little Mia all fired up — kinda glossed over a few details.						0
212	米娅……妹妹吗……	米婭……妹妹嗎……	ミアちゃん、か……	미아… 동생이라…	Little Mia...?						0
213	她挠头笑了笑，随后，又认真起来。	她撓頭笑了笑，隨後，又認真起來。	彼女は頭を掻いて笑ったが、すぐに真剣な表情に戻った。	그녀는 머리를 긁적이며 웃더니, 곧 다시 진지한 표정을 지었다.	Fritia scratched her head with a sheepish grin — but her expression quickly turned serious.						0
214	实际上，我们现在对黑洞的内部还是一无所知。	實際上，我們現在對黑洞的內部還是一無所知。	黒い渦の中がどうなってるのかは、まだわかってないからね。	사실 우린 아직 블랙홀의 내부에 대해 아는 게 아무것도 없어.	Truth is... we still don't know what's inside that black hole.						0
215	所有发送过去的信号都被一并吸入，无法回收。	所有傳送過去的訊號都被一併吸入，無法回收。	中へ発信した信号が全部吸い込まれて、一つも返ってこないの。	신호를 송출하면 모두 빨려 들어가고, 회수할 수 없다.	Every signal we've sent gets swallowed whole. None have come back.						0
216	所以接下来就要拜托分析员你们亲自前往天界乐土，再接近那个黑洞后，才能探明了。	所以接下來就要拜託分析員你們親自前往天界樂土，在接近那個黑洞後，才能探明了。	だから、分析員たちが自ら天界楽土に入り、黒い渦に近づいてみないと、詳細はわからないの。	그래서 이제 분석가랑 너희가 직접 천계 낙원으로 가서, 블랙홀에 좀 더 접근해야만 알아낼 수 있을 거야.	You'll have to head into the Elysium and figure out the rest by getting close to that black hole.						0
217	嗯，就交给我们吧。芙提雅，猫汐尔，还有宇迦，你们辛苦了。	嗯，就交給我們吧。芙提雅、貓汐爾，還有宇迦，你們辛苦了。	ああ、任せてくれ。フリティア、マーシル、それからユガ、ご苦労様。	응, 우리한테 맡겨. 프티야, 캣 시에라, 그리고 우카도, 다들 수고 많았어.	Mm. Leave it to us. Fritia, Mauxir, well done. You too, YUGA.						0
218	哎嘿嘿，这种程度对芙提雅老师来说根本不算什么哦~	欸嘿嘿，這種程度對芙提雅老師來說根本不算什麼哦~	えへへ。これくらい、私にとってはどうってことないよ！	에헤헤, 프티야 선생님한테 이 정도는 정말 아무것도 아니라고~	Hehe~ Please, this is nothing for Professor Fritia~						0
219	真的不算什么吗？某个人刚刚还在紧张地发抖。	真的不算什麼嗎？某個人剛剛還在緊張地發抖。	本当に？さっきまで緊張で震えてたのに。	정말 아무것도 아닌가? 좀 전까지만 해도 긴장해서 떨고 있던 건 누구였지?	"Nothing," really? You were nervously shaking not five minutes ago.						0
220	才……才没有呢！总之分析员放心，我们这边没什么压力，分析员你们注意安全就好。	才……才沒有呢！總之分析員放心，我們這邊沒什麼壓力，分析員你們注意安全就好。	ふ……震えてなんかないよ！とにかく安心して、こっちは大丈夫だから、気を付けて行ってきてね。	내… 내가 언제! 어쨌든 분석가는 걱정하지 마. 우린 괜찮으니까, 너희만 안전하면 돼.	I—I was not! Anyway, Adjutant — don't worry about us. Just stay safe.						0
221	要是分析员回来时掉了一根汗毛，我就把恒沙整个给格式化了喵。	要是分析員回來時掉了一根汗毛，我就把恆沙整個給格式化了喵。	分析員に何かあったら、ゴウシャの全データをポチっと消しちゃうからね。	분석가가 돌아올 때 솜털 한 가닥이라도 없어지면, 항사를 완전히 포맷해 버릴 거다냥.	If the Adjutant comes back missing even one hair, I'll reformat GANGES, nya.						0
222	……	……	……	……	...						0
223	为了缓解紧张的氛围，开个玩笑。	為了緩解緊張的氣氛，開個玩笑。	空気を和ませるための冗談だよ。	긴장된 분위기를 풀기 위한 농담이었다.	It was a joke. Just trying to lighten the mood.						0
224	你的语气可不像是在开玩笑啊。	你的語氣可不像是在開玩笑啊。	冗談の言い方じゃなかっただろう。	네 말투는 전혀 농담 같지 않은데.	Your tone doesn't exactly sound like you're joking.						0
225	好，总之为了防止新恒提罗被猫汐尔击坠，我保证我一定会带着大家完完整整地回来的。	好，總之為了防止新恆提羅被貓汐爾擊墜，我保證我一定會帶著大家完完整整地回來的。	ニューガントラがマーシルに撃墜されないよう、必ず全員を無事に連れ戻すよ。	좋아. 아무튼 뉴헨틸로가 캣 시에라의 습격을 받지 않도록, 모두를 데리고 안전하게 돌아오겠다고 약속할게.	Alright. Either way, to keep New Hentiro from getting wiped by Mauxir, I swear I'll bring everyone back safe and sound — myself included.						0
226	届时，我会在这一头负责监控和维持各位的生命体征。	屆時，我會在這一頭負責監視和維持各位的生命徵象。	行動中、ワタシはみなさんのバイタルサインを監視し、維持しマス。	그럼 저는 이쪽에서 여러분의 활력 징후를 모니터링하고 유지하겠습니다.	I will remain here, monitoring and maintaining your vitals throughout.						0
227	嗯，拜托你了宇迦。	嗯，拜託你了宇迦。	ああ、ユガ、頼んだ。	응, 부탁할게, 우카.	Mm. We're counting on you, YUGA.						0
228	另外，因为环境复杂进入天界乐土后，我们可能无法通讯。	另外，因為環境複雜，進入天界樂土後，我們可能無法通訊。	それと、環境が複雑なため、天界楽土に入ってから、通信不可に陥る可能性がありマス。	그리고 환경이 복잡한 천계 낙원에 들어가면 통신이 불가능해질 수 있습니다.	One last thing — once you're inside the Elysium, communications may cut off.						0
229	不过一旦我检测到你们的生命体征出现波动，或者空间不稳定的话，我会强制将诸位唤醒。	不過一旦我偵測到你們的生命徵象出現波動，或是空間不穩定的話，我會強制將各位喚醒。	デスが、バイタルサインに異変が発生したり、空間が不安定になるようなことがあれば、強制的にみなさんを呼び起こしマス。	하지만 여러분의 활력 징후에 변동이 있거나 공간이 불안정해지면, 제가 강제로 깨우도록 하겠습니다.	If I detect any abnormal vitals or spatial instability, I'll have to forcibly extract you.						0
230	所以，还请尽量不要再使用心流内景了……	所以，還請盡量不要再使用心流內景了……	デスから、心象風景は、極力使用しないでクダサイ。	그러니, 가급적 내면의 흐름은 사용하지 말아 주세요…	So please... avoid using your inner mind unless absolutely necessary.						0
231	宇迦认真地看向了我眼睛，那双绿色的瞳孔，投射出似乎本不应该属于她的情绪。	宇迦認真地看向了我的眼睛，那雙綠色的瞳孔，投射出似乎不該屬於她的情緒。	ユガは真剣な眼差しで私を見つめた。彼女の緑の瞳には、本来AIに似つかわしくない感情が映っていた。	우카가 진지하게 내 눈을 바라봤다. 그 녹색 눈동자에는 그녀의 것이 아닌 듯한 감정이 깃들어 있었다.	Her green eyes met mine — and for a brief second, they seemed to carry an emotion she wasn't meant to feel.						0
232	根据之前的解析来看，这种行为似乎会被歧路宇宙视作威胁从而产生排斥反应。	根據之前的解析來看，這種行為似乎會被歧路宇宙視為威脅從而產生排斥反應。	これまでの分析によると、この行為は岐路宇宙に脅威と判定され、排他反応を起こす恐れがありマス。	이전 분석 결과를 보면, 이런 행동은 크로스버스가 위협으로 인식해 배척 반응을 일으키는 듯합니다.	According to prior analysis, this kind of activity is perceived by the Divergent Cosmos as a threat, triggering a rejection response.						0
233	虽然master key能抵消一部分排斥反应，但您的身体和精神还是有可能因此受损。	雖然Master Key能抵銷一部分排斥反應，但您的身體和精神還是有可能因此受損。	マスターキーで一部の排他反応をかき消すことができマスが、アナタの心身にダメージを与える可能性が十分ありマス。	마스터키가 일부 배척 반응을 상쇄할 수 있지만, 그래도 분석가님의 몸과 정신이 손상될 수 있습니다.	The Master Key can offset some of that response, but your body and mind are still at risk.						0
234	另外，这种行为本身也会“磨损”master key。	另外，這種行為本身也會「磨損」Master Key。	しかも、マスターキーまで「損耗」してしまうかもしれマセン。	게다가 이런 행동 자체가 마스터키를 '손상'시킵니다.	Moreover, each use gradually "wears down" the Master Key.						0
235	说罢，宇迦便示意我看向master key，上面果然出现了类似裂纹的痕迹。	說完，宇迦便示意我看向Master Key，上面果然出現了類似裂紋的痕跡。	そう言うと、ユガは私にマスターキーを見るよう促した。そこには確かに、ひび割れのような跡ができていた。	그렇게 말한 우카는 내게 마스터키를 보라며 눈짓을 보냈다. 역시 그곳에는 갈라진 듯한 흔적이 있었다.	She gestured toward it. Sure enough — faint fractures had started to spider across its surface.						0
236	一旦最高权限丢失，便无法重新认证。	一旦最高權限遺失，便無法重新認證。	一旦最高権限を失ったら、再認証できなくなりマス。	최고 권한은 한번 잃으면 중복 인증이 불가합니다.	If top clearance is lost, re-authentication will be impossible.						0
237	原来如此，难怪那个时候我会被强制弹出空白空间，并在之后出现类似头疼的症状。	原來如此，難怪那時我會被強制彈出空白空間，並在之後出現類似頭痛的症狀。	なるほど。あの時、私が強制的に弾き出されたあと、頭痛のような症状が出たのはこのせいか。	그렇다. 그때 내가 강제로 공백 공간에서 튕겨 나간 후, 두통 같은 증상이 나타난 이유가 바로 그거였다.	So that's why I was ejected from the void — and why the headache followed.						0
238	看来除非必要的时刻，这份力量还是不能肆意使用。	看來除非必要的時刻，這份力量還是不能肆意使用。	必要な時以外は、むやみに使わない方が良さそうだ。	꼭 필요한 순간이 아니라면, 이 힘은 함부로 사용하지 말아야겠다.	Clearly, this power should only be wielded in critical moments.						0
239	分析员，我准备好了。	分析員，我準備好了。	分析員、こっちは準備万全だ。	분석가, 난 준비됐어.	Adjutant, I'm ready.						0
240	先走一步喽~	先走一步囉~	じゃあ、先にいくよ～	먼저 가볼게~	Let's go~!						0
241	嗯，出发吧。	嗯，出發吧。	ああ、行こう。	응, 출발하자.	Mm. Time to move out.						0
242	天界乐土接入启动中……	天界樂土接入啟動中……	天界楽土への接続を開始……	천계낙원 접속 시작…	Initializing access to the Elysium...						0
243	神经链接建立中……	神經連結建立中……	神経リンク構築中……	신경 링크 구축 중…	Establishing neural link...						0
244	建立完成	建立完成	構築完了	구축 완료	Connection established.						0
245	意识传输序列初始化……	意識傳輸序列初始化……	意識転送シーケンス初期化……	의식 전송 프로세스 초기화…	Initiating consciousness transfer sequence...						0
246	坐标锁定：天界乐土核心区	座標鎖定：天界樂土核心區	座標：天界楽土コアエリア	좌표 고정: 천계낙원 핵심 구역	Coordinates confirmed: the Elysium — Core Zone.						0
247	登入确立 倒计时准备……	登入確立 倒數計時準備……	ログイン確立 カウントダウン準備……	로그인 승인, 카운트다운 준비…	Login verified. Countdown commencing...						0
248	愿星辰指引您的前路。	願星辰指引您的前路。	アナタに星の導きがあらんことを。	별들이 당신의 앞길을 인도하기를 기도합니다.	May the stars guide your path.						0
249	天界乐土——接入成功。	天界樂土——接入成功。	天界楽土との接続成功。	천계 낙원, 접속 성공.	Elysium connection... complete.						0
