xxx_828447974	A	A	A	A	A	A	A	A	A	A	A
170	等到一切结束过后，阁下将有权限动用恒沙的全部的算力。	等到一切結束過後，閣下將有權限動用恆沙的全部的算力。	すべてが終われば、アナタはゴウシャの全演算能力を動かす権限を得られマス。	이 모든 게 끝나면, 분석가님은 항사의 모든 연산을 사용할 수 있는 권한을 얻으실 겁니다.	Upon completion of this task, you will be granted full access to GANGES' computational capacity.						0
171	届时，我方所能给予的帮助绝对不光光是修复卡戎，另外……	屆時，我方所能給予的幫助絕對不光是修復卡戎，另外……	その時が来れば、我々が提供できる支援は、カローンの修復にとどまりマセン。	그때가 되면, 저희는 카론 복구 외에도 더 많은 도움을 드릴 수 있을 겁니다. 그리고…	The support we can provide will extend beyond the mere restoration of Charon. Additionally...						0
172	虽然是个不轻的担子。	雖然是個不輕的擔子。	責任重大だが……	부담되는 일은 맞지만.	It's no easy task, but...						0
b-1											0
173	伸手接取。	伸手接取。	手を差し出す	손을 내밀어 받는다.	Take the Master Key						0
174	但我愿意去尝试。	但我願意去嘗試。	やってみよう。	그래도 한번 해 보고 싶네.	I'll give it a shot.						0
175	分析员……	分析員……	分析員……	분석가…	Adjutant...						0
176	从现在起的24小时之内，我和晴……还有米娅会证明这个选择的价值。	從現在起的24小時之內，我和晴……還有米婭會證明這個選擇的價值。	これから24時間の間、私、晴……それからミアは、全力を尽くそう。	지금부터 24시간 안에, 나와 하루… 그리고 미아가 이 선택의 가치를 증명해 낼 거야.	Within the next 24 hours, Haru and I... along with Mia, will prove the worth of this choice.						0
177	面前的女孩眼中闪过一丝欣喜。	面前的女孩眼中閃過一絲欣喜。	目の前の少女の目に一抹の喜びが浮かんだ。	앞에 있는 소녀가 기쁜 눈빛을 보였다.	Her eyes lit up with joy.						0
178	万分感谢。	萬分感謝。	感謝シマス。	정말 감사합니다.	My deepest gratitude.						0
179	哎？等等，我也能一起来嘛？！	欸？等等，我也能一起來嘛？！	え？ちょっと、あたしも一緒に行っていいの！？	어? 잠깐, 나도 같이 갈 수 있는 거야?!	Huh? Wait — I can come too!?						0
180	当然，因为我在米娅身上看到了决心。	當然，因為我在米婭身上看到了決心。	もちろん。私はミアに決意を見たからな。	물론이지, 미아에게서 결심이 보였거든.	Of course. I've seen the resolve in you, Mia.						0
181	还记得你在熙澜海说过的话吗？	還記得你在熙瀾海說過的話嗎？	セイラン海で、君が言った言葉を覚えているか？	네가 헬리오라 해에서 했던 말 기억해?	Remember what you told me back at the Heliora Sea?						0
182	“我……我也想加入海姆达尔，成为天启者！”	「我……我也想加入海姆達爾，成為天啟者！」	「あ……あたしもヘイムダルに入って、覚醒者になりたい！」	"나… 나도 헤임달에 가입해서 계시자가 되고 싶어!"	"I... I want to join Heimdall! I want to become a Manifestation!"						0
183	我相信，能够拯救新恒提罗的，并非是某一个人的某种能力，而是大家守护这里的决心。	我相信，能夠拯救新恆提羅的，並非是某一個人的某種能力，而是大家守護這裡的決心。	ニューガントラを救えるのは、特定の誰かの力ではなく、ここを守ろうとする決心だと信じている。	난 믿어. 뉴헨틸로를 구할 수 있는 건 어떤 한 사람의 능력이 아니라, 이곳을 지키려는 모두의 결심일 거야.	I believe what will save New Hentiro isn't the strength of one person, but the resolve we share to protect it.						0
184	你能陪我们走到这里，应该不是一时冲动吧。	你能陪我們走到這裡，應該不是一時衝動吧。	一緒にここまで来たんだから、君はとっくに覚悟を決めていたんだろう？	네가 우리랑 여기까지 온 것도, 일시적인 충동 때문은 아니었겠지.	You didn't make it this far on a whim, did you?						0
185	嗯！那是当然！	嗯！那是當然！	うん、もちろん！	응! 당연하지!	Uh-uh! Definitely not!						0
186	米娅用力点头，发梢随着动作跳跃，眼中燃起坚定的光芒。	米婭用力點頭，髮梢隨著動作跳躍，眼中燃起堅定的光芒。	ミアが力強くうなずくと、髪の先が動きに合わせて跳ね、目には確かな光が輝いた。	미아가 힘차게 고개를 끄덕이자, 머리카락 끝이 동작에 따라 흔들렸고, 눈에는 굳은 결심이 불타올랐다.	Mia nodded firmly, her hair bouncing with the motion, her eyes alight with determination.						0
187	之后，我们穿过了大厅，来到了走廊另一端的尽头……	之後，我們穿過了大廳，來到了走廊另一端的盡頭……	その後、私たちはホールを通り抜け、廊下の反対側の突き当たりにたどり着いた……	그 후, 우리는 로비를 지나 복도 반대쪽 끝에 도착했다…	After that, we made our way through the hall, reaching the far end of the corridor...						0
188	诸位，我们抵达星辉室了。	諸位，我們抵達星輝室了。	こちらが星輝の部屋デス。	여러분, 별빛 공간에 도착했습니다.	We've arrived. This is the Starlight Hall.						0
189	还请晴阁下与米娅小姐留步。	還請晴閣下與米婭小姐留步。	晴さんとミアさんは入れマセン。	하루 님과 미아 아가씨는 여기서 기다려 주시기 바랍니다.	Miss Haru, Miss Mia — I must ask you to remain outside.						0
190	哎？为什么？	欸？為什麼？	え？なんで？	응? 왜?	Huh? Why?						0
191	非常抱歉，星辉室只对最高权限者与预备继承人开放。	非常抱歉，星輝室只對最高權限者與預備繼承人開放。	申し訳ございマセン。星輝の部屋は最高権限所持者と予備継承者にしか開放出来ないのデス。	별빛 공간은 최고 권한자와 예비 계승자에게만 개방됩니다. 죄송합니다.	My apologies. The Starlight Hall is only accessible to those with top clearance and designated successors.						0
192	也就是说只有分析员一个人进去吗？	也就是說只有分析員一個人進去嗎？	入れるのは分析員のみと言いたいのか？	그러니까, 분석가만 들어갈 수 있다고?	So... it's just the Adjutant from here on?						0
193	嗯，还请两位跟随我到附近的隔间休息片刻，重启流程大概需要15分钟左右的现实时间。	嗯，還請兩位跟隨我到附近的隔間休息片刻，重啟流程大概需要15分鐘左右的現實時間。	ハイ。おふたりは隣の部屋でお待ちクダサイ。リセットには、おおよそ15分の現実時間が必要デス。	네, 두 분은 저와 함께 근처 별실에서 잠시 쉬며 기다려 주십시오. 리부팅 과정은 현실 시간으로 약 15분 정도 소요됩니다.	Yes. Please wait with me in the adjacent chamber. The reboot protocol will take approximately 15 minutes in real time.						0
194	哎，好吧……	唉，好吧……	チェ、仕方ないか……	힝, 알겠어…	Oh... alright...						0
195	少女轻叹一声，随即用力拍了拍脸颊，头上的两丛毛茸茸呼扇呼扇的，像只振作精神的小动物般。	少女輕嘆一聲，隨即用力拍了拍臉頰，頭上的兩撮毛茸快速扇動，像隻振作精神的小動物一樣。	ミアは軽くため息をつくと、勢いよく自分の頬を叩いた。頭上のふかふかした毛がぴくぴくと動く様子は、気合を入れ直す小動物みたいだ。	소녀가 살짝 한숨을 쉬더니, 곧바로 얼굴을 찰싹찰싹 때렸다. 머리 위의 두 솜털이 팔랑거리는 모습이 마치 기운을 차리려는 작은 동물 같았다.	Mia sighed softly, then gave her cheeks a brisk slap. The two tufts atop her head flicked back and forth — like a little critter trying to rally its spirit.						0
196	呼！别担心，别担心！分析员的话一定没问题的！	呼！別擔心，別擔心！分析員的話一定沒問題的！	ふー……大丈夫、大丈夫！分析員ならきっとできるし！	후! 걱정 마, 걱정 마! 분석가라면 분명 아무 문제 없을 거야!	Whew! Don't worry, Mia! If anyone can handle it, it's the Adjutant — everything's gonna be fine!						0
197	那努力让自己镇定下来的模样甚是可爱。	那努力讓自己鎮定下來的模樣真是可愛。	必死に自分を落ち着かせようとする様子がとても可愛らしい。	자기 자신을 진정시키려 애쓰는 그 모습이 무척 귀여웠다.	Her earnest attempt to steady herself was downright adorable.						0
198	喂喂，光给自己打气是不是太狡猾了？要干活的人可是我啊。	喂喂，光給自己打氣是不是太狡猾了？要工作的人可是我啊。	おいおい、自分だけ励ますなんてずるいぞ。実際に働くのは私なんだから。	잠깐, 잠깐. 혼자서만 힘내는 건 너무 치사하지 않나? 정작 일할 사람은 난데.	Hey now, isn't it a little unfair to only cheer yourself on? I'm the one doing the work here, you know.						0
199	……	……	……	……	...						0
200	对……对哦！	對……對哦！	そ、そっか……	그… 그러네!	R—Right!						0
201	米娅突然凑了上来。	米婭突然靠了過來。	ミアが突然近づいてきた。	미아가 갑자기 다가왔다.	Mia suddenly stepped closer.						0
202	然后……	然後……	そして……	그리고…	Then...						0
203	踮起脚尖，她温软的手掌轻轻贴上我的脸颊，带着淡淡桃香味的发丝扫过耳廓……	踮起腳尖，她溫軟的手掌輕輕貼上我的臉頰，帶著淡淡桃香味的髮絲掃過耳廓……	彼女はつま先立ちになって、温かく柔らかい手でそっと私の頬に触れた。淡い桃の香りの髪が耳たぶをかすめる……	그녀가 발끝을 들어 올리자, 부드러운 손바닥이 살며시 내 볼에 닿았고, 은은한 복숭아 향을 풍기는 머리카락이 귓가를 스쳤다…	Rising on tiptoe, her warm palm pressed against my cheek, strands of peach-scented hair brushing my ear...						0
204	那…分析员，等重启结束后……	那……分析員，等重啟結束後……	じゃあ……分析員。リセットが終わったら……	그럼… 분석가, 리부팅이 끝나면…	So... Adjutant, once the reboot's done...						0
205	我们一起……	我們一起……	あたしと一緒に……	우리 같이…	Let's...						0
206	做 个 痛 快 吧~	做 個 痛 快 吧~	思う存分や・ろ・う・よ	신 나 게 해 보 자~	Really go at it, nice and hard~						0
207	一瞬间我以为自己听错了，但是她那泛红的耳垂似乎又在证实这并非错觉。	一瞬間我以為自己聽錯了，但是她那泛紅的耳垂似乎又在證實這並非錯覺。	一瞬耳を疑ってしまった。しかし、ほのかに赤い彼女の耳たぶを見れば、彼女は確かにそう言ったようだった。	순간 내가 잘못 들은 줄 알았지만, 그녀의 붉어진 귓불을 보니 착각이 아닌 것 같았다.	For a second, I thought I'd misheard. But the flush on her earlobes suggested otherwise.						0
208	……	……	……	……	...						0
209	……	……	……	……	...						0
210	啊，我指的是做游戏哦~上次的演绎桌团还没玩够呢~	啊，我指的是做遊戲哦~上次的演繹桌團還沒玩夠呢~	え？ああ、ゲームのことだし！この前のリアルRPG、まだ終わってないんだから！	아, 게임하자는 말이었어~ 지난번에 했던 테이블 추리단, 아직 제대로 못 즐겼잖아~	Ah, I mean the game~ We still haven't finished our last Tabletop Expedition~						0
211	米娅递来了一枚小小的骰子。	米婭遞來了一枚小小的骰子。	ミアが小さなサイコロを差し出してきた。	미아가 작은 주사위를 건넸다.	Mia held out a tiny die.						0
212	等重启结束后，大家一起来我家继续玩吧！	等重啟結束後，大家一起來我家繼續玩吧！	リセットが終わったら、うちで遊び直そうよ！	리부팅이 끝나면, 다 같이 우리 집에 와서 게임하는 거다!	Once it's all done, let's come to my place and pick up where we left off, yeah?						0
213	……你这个家伙，净说一些容易让人误会的话。	……你這個傢伙，老是說一些容易讓人誤會的話。	……君のその言いかた、どうにかならないのか。	… 너란 녀석은, 자꾸 오해하기 쉬운 말만 하네.	...You little imp. Always saying things people could read the wrong way.						0
214	嘻嘻嘻，说不定是一语双关呢~	嘻嘻嘻，說不定是一語雙關呢~	えへへ……言葉通りの意味かもしれないじゃん？	히히히, 숨겨진 뜻이 있을지도 모르지~	Heehee~ maybe I meant it that way on purpose~						0
215	米娅咧开嘴，抬手向着我做了个俏皮的动作。	米婭咧開嘴，抬手朝我做了個俏皮的動作。	ミアは明るく笑いながら、愛嬌たっぷりにピースを作ってみせた。	미아가 씩 웃더니, 손을 들어 나에게 장난스러운 제스처를 취해 보였다.	Mia grinned and struck a playful pose.						0
216	总之，加油！	總之，加油！	とにかく、頑張って！	아무튼, 힘내!	Anyway — good luck!						0
217	我要留在这里……	我要留在這裡……	……ここで待っていてもいいか？	난 여기 있을게…	I'm staying here...						0
218	身后，晴的指尖从背后悄然靠近，却在即将触碰衣角的瞬间凝滞。	身後，晴的指尖從背後悄悄靠近，卻在即將觸碰衣角的瞬間凝滯。	後ろから晴の指先が近づいてきた気がした。振り返れば、それは私の服に触れる寸前で止まっていた。	뒤에서 하루의 손끝이 살며시 다가왔지만, 옷자락 닿기 직전에 멈춰버렸다.	Behind me, Haru reached out, only to stop just before her fingertips could reach me.						0
219	晴？	晴？	晴？	하루?	Haru?						0
220	转身的瞬间，我捕捉到了她眼中那一缕转瞬即逝的慌乱。	轉身的瞬間，我捕捉到了她眼中那一縷轉瞬即逝的慌亂。	振り返った瞬間、彼女の目には動揺が一瞬よぎっていた。	몸을 돌리는 순간, 그녀의 눈에서 스치듯 지나가는 불안감을 포착했다.	As I turned, I caught a fleeting shadow of unease in her eyes.						0
221	放心，我就在门外，不会干扰流程的。	放心，我就在門外，不會干擾流程的。	外にいる、決して邪魔はしない。	안심해. 문밖에서 기다리고 있을 테니 진행하는 데 방해되진 않을 거야.	Don't worry. I'll be right outside. I won't interfere.						0
222	那只伸出的手渐渐垂下，然后握成了拳。	那隻伸出的手漸漸垂下，然後握成了拳。	彼女は腕を下ろし、ゆっくりと拳を作った。	뻗었던 그 손이 점차 내려가더니, 이내 주먹을 쥐었다.	Her outstretched hand slowly fell, curling into a fist.						0
223	所以，就请让我待在这里……待在离你最近的地方就好。	所以，就請讓我待在這裡……待在離你最近的地方就好。	だから……一番近い場所に居させてくれ。	그러니, 여기 있게 해줘… 너와 가장 가까운 곳에 있게 해줘.	So please... let me stay right here, where I can be closest to you.						0
224	从她的语气中，我能感受到那种担忧。	從她的語氣中，我能感受到那份擔憂。	その声から、彼女の心配が感じ取れる。	그녀의 말투에서 걱정이 느껴졌다.	I could hear the worry beneath her voice.						0
225	即便共同穿越过无数场枪林弹雨，不安的火种仍在她眼中燃烧。	即便共同穿越過無數場槍林彈雨，不安的火種仍在她眼中燃燒。	たとえ共に数多くの戦場をくぐり抜けてきても、不安の火種は相変わらず彼女の瞳の中で燃えている。	수많은 전장을 함께 헤쳐 왔음에도, 불안의 불씨가 그녀의 눈에서 일렁였다.	Even after all the battles we'd braved together... that ember of unease still smoldered in her eyes.						0
226	放心。	放心。	安心して。	안심해요.	It's okay.						0
227	我伸手拉起了她那只收回的手，将其紧紧地裹进掌心。	我伸手拉起了她那隻收回的手，將其緊緊地裹進掌心。	私は彼女が引っ込めた手を取り、しっかりと握り締めた。	나는 손을 내밀어 그녀가 거둔 손을 잡고 내 손안에 꼭 감쌌다.	I reached out, took her hand back into mine, and held it tight.						0
228	不会太久的。	不會太久的。	すぐに戻るから。	오래 걸리지 않을 거예요.	This won't take long.						0
229	不会太久……	不會太久……	すぐに戻って……	오래 걸리지 않는다고…	Won't take long...						0
230	看着我嘴角扬起的笑意，少女的眉头舒展了一些，但那些回忆，依旧在脑海深处翻涌。	看著我嘴角揚起的笑意，少女的眉頭舒展了一些，但那些回憶，依舊在腦海深處翻湧。	私の微笑みを見て、彼女は表情を少し緩めた。しかしかつての思い出は相変わらず彼女の脳内で繰り返された。	내 입가에 번지는 미소를 보며 소녀의 미간이 조금 펴졌지만, 그 기억들은 여전히 마음 깊은 곳에서 솟구치고 있었다.	Her brow eased at my smile, yet I could still see memories surging in the depths of her mind.						0
231	长官……听说……你要去槲寄生空间站了吗？	長官……聽說……你要去槲寄生太空站了嗎？	長官が……ヤドリギ宇宙ステーションに向かうと聞いたんだが。	장관… 미스틸테인 우주정거장에 갈 거라면서?	Sir... is it true? You're heading to Mistilteinn Station?						0
232	还是被晴知道了啊……嗯，没错。	還是被晴知道了啊……嗯，沒錯。	晴にバレたか……ああ、その通りだ。	하루도 알게 됐군요… 네, 맞아요.	So you found out after all. Yeah... it's true.						0
233	那么，我也要——	那麼，我也要——	では、自分も――	그럼 나도 갈래…	Then let me—						0
234	晴才刚刚正式加入安全部，这种S级任务还是让我们这些老人来吧。	晴才剛正式加入安全部，這種S級任務還是讓我們這些老人來吧。	安全部に正式に入ったばかりだし、こういう難しい任務は、私たち古株に任せばいい。	하루는 이제 막 안전부에 합류했잖아요. 이런 S급 미션은 우리 같은 고참들이 맡아야죠.	You've only just joined the Security Department, Haru. An S-rank mission like this is best left to veterans.						0
235	但是劝我留在这里的人，不也是长官你吗……	但是勸我留在這裡的人，不也是長官你嗎……	しかし、危険なここに残れと言ったのも長官じゃないか？	하지만 나더러 여기 남으라고 한 것도 너였잖아, 장관…	But you're the one who stopped me from resigning... weren't you?						0
236	既然这样，还请让我证明自己的价值，至少让我证明，您的选择是……	既然這樣，還請讓我證明自己的價值，至少讓我證明，您的選擇是……	であれば、自分の価値を証明させてほしい。少なくとも、長官が自分を選んだのは間違いでなかったということを――	그렇다면, 내가 나의 가치를 증명하게 해줘. 적어도 너의 선택이…	Then at least let me prove myself. Let me show everyone your decision about me was—						0
237	晴。	晴。	晴。	하루.	Haru.						0
238	让你留在安全部这件事本身，就是我对你价值的最大认可。	讓你留在安全部這件事本身，就是我對你價值的最大認可。	君の腕を認めたからこそ、君を安全部に残したんだよ。	안전부에 남아달라는 것 자체가 제가 당신의 가치를 인정한다는 가장 큰 증거예요.	Keeping you in the Security Department was already the strongest affirmation of your worth.						0
239	比起向谁证明什么，我更希望你能相信自己的锋芒。	比起向誰證明什麼，我更希望你能相信自己的鋒芒。	誰かになにかを証明するより、自分の能力を信じてほしいな。	누군가에게 뭔가를 증명하는 것보다, 자신의 날카로움을 믿었으면 좋겠어요.	You don't need to prove anything to anyone. What matters is believing in your own edge.						0
240	我自己的锋芒……	我自己的鋒芒……	自分の能力……	나 자신의 날카로움이라…	My own edge...						0
241	嗯，我可以肯定，只要晴继续努力训练的话，只需要三年，你大概就能超过当期所有的同伴……未来，晴一定可以成为自己理想中那个优秀的战士。	嗯，我可以肯定，只要晴繼續努力訓練的話，只需要三年，你大概就能超過當期所有的同伴……未來，晴一定可以成為自己理想中那個優秀的戰士。	ああ。晴が頑張って腕を鍛え続ければ、3年ほどで同期の中で一番の精鋭になるはずだ。今後、君はきっと思い描いた優秀な戦士になれると思うぞ。	네, 장담할게요. 하루가 계속 훈련에 매진한다면, 3년 안에 같은 기수의 모든 동료를 뛰어넘을 거라고… 미래의 하루는 분명 자신이 꿈꾸던 그런 훌륭한 전사가 될 수 있을 거예요.	Yeah. Keep training, and in three years... I'm sure you'll outpace all your peers. One day, you'll become the warrior you've always wanted to be.						0
242	但是，长官——	但是，長官——	しかし、長官――	하지만, 장관…	But sir—						0
243	主管，作战会议马上就要开始了。	主管，作戰會議馬上就要開始了。	部長、まもなく作戦会議が始まります。	관리자, 곧 전투 회의가 시작될 거야.	Chief, the combat briefing's about to begin.						0
244	知道了，稍等一下。	知道了，稍等一下。	わかった、少しだけ待ってくれないか。	알았어, 잠시만.	Got it. Just a moment.						0
245	……总之约定好了，在我回来前，不许再写辞职信了哦。	……總之約定好了，在我回來之前，不准再寫辭職信了喔。	……とにかく、約束したからな。私が帰ってくるまで、退職願を出すのはナシだ。	… 그러니까 약속해요. 제가 돌아올 때까지, 사직서는 더 이상 쓰면 안 돼요?	...Anyway, promise me this: no more resignation letters until I'm back, alright?						0
246	……	……	……	……	...						0
247	嗯！	嗯！	わかった。	응!	...Yes, sir!						0
248	很遗憾地告诉诸位……槲寄生夺回作战，失败了。	很遺憾地告訴各位……槲寄生奪回作戰，失敗了。	とても残念なお知らせですが……ヤドリギ奪還作戦は失敗に終わりました。	매우 유감스러운 소식을 전한다… 미스틸테인 탈환 작전이 실패했어.	It is with regret that I must inform you... that the Mistilteinn Station recovery operation has failed.						0
249	连同安全部部长在内的特别作战小队，下落不明。	連同安全部部長在內的特別作戰小隊，下落不明。	そして、安全部長を含む特別作戦小隊は、現在消息不明です。	안전부 부장을 포함한 특수 작전 소대의 행방도 묘연해졌어.	The special operations team, including the head of the Security Department, is currently unaccounted for.						0
250	……不可能……这绝对……不可能。	……不可能……這絕對……不可能。	……そんな……いや、ありえない……	… 그럴 리가 없어… 절대… 그럴 리가.	...No... That's... that's impossible. It can't be.						0
251	从回忆中清醒过来，看着眼前之人，少女深吸一口气。	從回憶中清醒過來，看著眼前的人，少女深吸一口氣。	思い出からふと我に返ると、少女は目の前の人を見て、深呼吸をした。	기억 속에서 현실로 돌아온 소녀는 눈앞에 있는 이를 보며 깊게 숨을 들이마셨다.	Shaking herself free of the memories, the girl drew a deep breath and fixed her eyes on the figure before her.						0
252	请带上这个……	請帶上這個……	どうか、これを……	이걸 가져가…	Please... take this.						0
253	手心中传来了一丝坚硬但却温润的触感。	手心中來了一絲堅硬但卻溫潤的觸感。	手のひらに硬くも温度を持つものが落ちた。	손바닥에 단단하면서도 따스한 감촉이 전해졌다.	Something firm yet smooth was pressed into my palm.						0
254	那是一个小小的郁金香发卡。	那是一個小小的鬱金香髮夾。	小さなチューリップの髪飾りだった。	작은 튤립 머리핀이었다.	It was a small hairpin, shaped like a tulip.						0
255	你归队时送我的第一份礼物，我一直带在身边。	你歸隊時送我的第一份禮物，我一直帶在身邊。	お前が戻ってきたときに、くれたものだ。肌身離さず持ち歩いている。自分のお守りだ。	네가 복귀했을 때 나한테 준 첫 번째 선물이야. 늘 지니고 있었어.	The first gift you gave me when you came back... I've kept it with me ever since.						0
256	我攥紧手心。	我緊握手心。	私は手のひらを強く握りしめた。	나는 손을 꼭 쥐었다.	I closed my hand tight around it.						0
b-2											0
257	揉揉晴的头发，并给她一个拥抱。	揉揉晴的頭髮，並給她一個擁抱。	晴の髪を撫でて、彼女を抱きしめる	하루의 머리를 쓰다듬고 안아준다.	Ruffle Haru's hair and pull her into a hug						0
258	谢谢你，晴。	謝謝你，晴。	ありがとう、晴。	고마워요, 하루.	Thank you, Haru.						0
259	分析员……	分析員……	分析員……	분석가…	Adjutant...						0
260	分析员，星辉室已经准备好了。	分析員，星輝室已經準備好了。	分析員さん、用意ができマシタ。	분석가님, 별빛 공간이 준비되었습니다.	Adjutant, the Starlight Hall is ready.						0
261	知道了，稍等一下。	知道了，稍等一下。	わかった、少しだけ待ってくれないか。	알았어, 잠시만.	Got it. Just a moment.						0
262	随着机械门缓缓闭合，她的身影也在逐渐变窄。	隨著機械門緩緩閉合，她的身影也逐漸變窄。	自動ドアがゆっくりと閉まるにつれ、晴の姿も次第に細くなっていく。	기계 문이 천천히 닫히면서 그녀의 실루엣도 점점 좁아져 갔다.	As the mechanical door slid shut, her silhouette dwindled into the distance.						0
263	但是，却始终挺直着脊背，目送着我。	但是，卻始終挺直著背脊，目送著我。	しかし、彼女は最後まで背筋をピンと伸ばしたまま、私を見送っていた。	하지만 그녀는 끝까지 등을 곧게 펴고 나를 배웅했다.	Yet she stood tall, her gaze fixed on me the whole way.						0
264	就如同数年前，那个在停机坪上固执地等待我归来的安全部见习生一般……	就如同數年前，那個在機坪上固執地等待我歸來的安全部見習生一樣……	ちょうど数年前、駐機場で頑なに私の帰りを待っていた安全部の研修生のように……	마치 수년 전, 탑승장에서 고집스럽게 나의 귀환을 기다리던 그 안전부 견습생처럼…	Just like years ago... when that stubborn Security trainee stood waiting at the helipad, refusing to leave until I returned.						0
265	很快随着大门彻底关闭，我与外面的世界彻底隔绝了开来。	很快隨著大門徹底關閉，我與外面的世界徹底隔絕了開來。	やがてドアが完全に閉まり、私は外界から完全に隔絶された。	이내 문이 완전히 닫히면서, 나는 바깥 세계와 완전히 단절되었다.	Moments later, the door sealed shut, cutting me off entirely from the world beyond.						0
266	漫步于空空荡荡的房间，无数星辰在头顶闪耀，但是其投下星芒却夹杂着一丝寒意。	漫步於空空蕩蕩的房間，無數星辰在頭頂閃耀，但是其投下星芒卻夾雜著一絲寒意。	がらんとした部屋を歩き回る。無数の星々が頭上で輝いているが、その光にはわずかな冷たさが混じっていた。	텅 빈 방을 걸었다. 셀 수 없이 많은 별이 머리 위에서 반짝이고 있었는데, 그 별빛에는 약간의 한기가 섞여 있었다.	I wandered through the hollow chamber. Countless stars glittered overhead, their radiance laced with a quiet chill.						0
267	违和感……	違和感……	やっぱり、違和感が……	위화감이 느껴졌다…	Something still felt off...						0
268	刚刚与监控眼对视时的那股躁动，此刻又涌上了心头。	剛剛與監視器眼對視時的那股躁動，此刻又湧上了心頭。	監視カメラと目が合った時の胸騒ぎが、また胸に込み上げてきた。	조금 전 CCTV와 눈이 마주쳤을 때의 그 불안감이 다시 꿈틀거렸다.	That same unease from earlier — when I locked eyes with the surveillance camera — now surged back through me.						0
269	晴……甚至是米娅应该也有所察觉了吧。	晴……甚至是米婭應該也有所察覺了吧。	晴……いや、ミアも気づいているんだろう。	하루도… 심지어 미아도 눈치챘을 것이다.	Haru... maybe even Mia, must have sensed it too.						0
270	不过面前的代理人小姐似乎却……	不過面前的代理人小姐似乎卻……	だが、目の前の代理人はどうやら……	하지만 눈앞의 대리인 아가씨는 꼭…	But the proxy lady before me seemed...						0
271	分析员阁下？	分析員閣下？	分析員さん？	분석가님?	Mr. Adjutant?						0
272	没什么。	沒什麼。	なんでもないよ。	아무것도 아니야.	I'm fine.						0
273	算了，无论是直觉还是臆想都需要得到印证。	算了，無論是直覺或猜測都需要得到印證。	まあいい、直感にせよ妄想にせよ、確かめる必要がある。	그만두자, 직감이든 망상이든 모두 확인이 필요한 법.	Forget it. Whether it's intuition or just imagination, it needs confirmation.						0
274	此刻不妨以静制动，如果真有人暗中窥伺，自会按捺不住露出马脚。	此刻不妨以靜制動，如果真的有人暗中窺伺，自會按捺不住露出馬腳。	今は静かに動きを待とう。もし本当に誰かが覗き見ているなら、すぐに隙を見せるはずだ。	지금은 침착하게 기다릴 때다. 정말 누군가가 몰래 지켜보고 있다면, 참지 못하고 정체를 드러낼 테니.	For now, it's best to lie low and watch. If someone really is lurking in the shadows... they'll reveal themselves soon enough.						0
275	好了，代理人小姐现在该——	好了，代理人小姐現在該——	さて、代理人、そろそろ――	자, 대리인 아가씨. 그럼 이제…	All right then, Miss Proxy, shall we—						0
276	等等，一直忘问了，你有名字吗？	等等，一直忘問了，你有名字嗎？	そうだ。聞きそびれたが、あなたの名前は？	잠깐, 물어보는 걸 깜빡했네. 혹시 이름 있어?	Oh, I forgot to ask. Do you have a name?						0
277	宇迦，这是我的名字。	宇迦，這是我的名字。	ワタシはユガと申しマス。	우카, 그게 제 이름입니다.	YUGA. That is my name.						0
278	……	……	……	……	...						0
279	……您看起来似乎有些失落，那个表情似乎是在说“啊——好遗憾，这次没机会给AI起名字了”。	……您看起來似乎有點失落，那個表情像是在說「啊——好遺憾，這次沒機會幫AI取名字了」。	……落ち込んでいるように見えマス。AIに名前をつけられないことに落胆したのデスか？	… 실망하신 것 같네요. 그 표정은 마치 '아~ 아쉽다. AI한테 이름을 지어줄 수 있었는데'라고 말하는 것 같습니다.	You look a little disappointed. Almost as if you're thinking, "Aw, what a shame. Guess I don't get to name this AI after all."						0
280	咳咳，我没有那种癖好。	咳咳，我沒有那種癖好。	コホン……そんなことはない。	크흠, 난 그런 취미 없어.	Ahem... I assure you, that's not one of my quirks.						0
281	算了，宇迦，现在告诉我具体操作流程吧。	算了，宇迦，現在告訴我實際操作流程吧。	とにかく、ユガ、具体的な手順を教えてくれ。	됐고, 이제 자세한 진행 과정을 알려줘, 우카.	Anyway, YUGA, walk me through the process.						0
282	收到，您只需要坐在位于观星室正中的椅子上就好。	收到，您只需要坐在位於觀星室正中的椅子上就好。	わかりマシタ。真ん中の椅子にお座りクダサイ。	알겠습니다. 천체 관측실 중앙의 의자에 앉아주시면 됩니다.	Understood. Please take the seat at the center of the Starlight Hall.						0
283	不需要任何操作，放松即可。拟态神经装置会自动完成链接。	不需要任何操作，放鬆即可。擬態神經裝置會自動完成連結。	操作は不要デス。心を静めて、くつろいでいてクダサイ。疑似神経装置が自動的にリンクしてくれマス。	아무것도 할 필요 없이 그냥 편하게 계시면 의태 신경 장치가 자동으로 연결됩니다.	No manual input is required. Simply relax — the neural mimetic system will establish the link automatically.						0
284	届时您的意识将进入一片空白的信息态领域。	屆時您的意識將進入一片空白的資訊態領域。	その後、アナタの意識は、空白の情報体領域に入りマス。	연결되면 당신의 의식은 텅 빈 이념 형태 영역으로 진입하게 됩니다.	Your mind will enter a blank fragmentation domain.						0
