xxx_2179237169	A	A	A	A	A	A	A	A	A	A	A
167	早在她问出这句话之前，在我大张旗鼓地去吉诺拉庄园接回她，在我们相拥着从飞机上坠落的时候。	早在她問出這句話之前，在我大張旗鼓地去吉諾拉莊園接回她，在我們相擁著從飛機上墜落的時候。	彼女がその言葉を口にするよりずっと前に、私が堂々とディノーラ庭園に彼女を迎えに行ったときより前に、私たちが抱き合って飛行機から落ちたときより前に。	그녀가 이런 질문을 하기 전부터, 내가 그녀를 데려오려고 당당하게 제노라 장원에 들어갔을 때, 우리가 서로 껴안고 비행기에서 추락했을 때.	Long before this question, when I'd gone to Genoura Manor to bring her back, when we'd plummeted from the plane in each other's embrace—						0
168	也许还有更早的时候……	也許還有更早的時候……	もしかしたら、それよりももっと前に……	어쩌면 그보다 더 일찍…	Maybe even before all that...						0
169	这个女孩，就已经在我心中占据了一个独一无二的位置。	這個女孩，就已經在我心中佔據了一個獨一無二的位置。	この少女は、すでに私の心の中で、唯一無二の場所を占めていた。	이 소녀는, 이미 내 마음속에서 유일무이한 자리를 차지하고 있었다.	This girl had already taken a special place in my heart.						0
170	我把她紧紧抱在怀里，低声但庄重地回应着她的所有渴求。	我把她緊緊抱在懷裡，低聲但莊重地回應著她的所有渴求。	私は彼女を強く抱きしめ、真面目な低い声で、彼女のすべての欲望に応えた。	나는 그녀를 꽉 끌어안으며 나지막하고도 진지하게 그녀의 모든 갈망에 응답했다.	I held her tightly, answering every request of hers with quiet resolve.						0
171	当然。	當然。	もちろんだ。	당연하지.	A thousand times over.						0
172	炽热的吻，从像花蕊般娇嫩的唇上传来，碾磨，吸吮，沁出蜜露，再被不分彼此地吞食。	熾熱的吻，從像花蕊般嬌嫩的唇上傳來，摩擦，吸吮，沁出蜜露，再被不分彼此地吞食。	花びらのように可憐な唇と、熱烈なキスを交わす。すり潰し、吸い付き、蜜が滲み出し、そして区別なく飲み込まれていく。	꽃술처럼 여린 입술에서 뜨거운 입맞춤이 전해졌다. 서로 맞닿으며 빨아들이고, 꿀 같은 달콤함이 배어 나와 함께 얽혀들었다.	A searing kiss bloomed between us. Her lips, soft as flower petals, pressed against mine — tasting, deepening, breath-stealing — until we could no longer tell apart whose nectar it was that we greedily devoured.						0
173	少女努力地踮起脚够得她期待已久的幸福，她的知己，她的依赖，她全部的依恋和已不再虚妄的欲念。	少女努力地踮起腳碰到她期待已久的幸福，她的知己，她的依賴，她全部的依戀和已不再虛妄的慾念。	少女は必死につま先立ちになって、待ち望んでいた幸福に手を伸ばした。彼女の理解者、彼女の支え、彼女のすべての愛情と、もはや虚構ではない欲望に。	소녀는 까치발을 들며 그녀가 오래도록 기다려온 행복, 동반자, 의지, 모든 애착, 그리고 더 이상 헛되지 않은 욕망에 닿으려 했다.	Rising on tiptoe, she reached for the happiness she had long yearned for. He was her confidant, her solace, everything she had craved for, and all of those cravings turned into reality.						0
174	当结束这个吻，天空已经布满星辰，见证这早已紧紧依偎相携相知的两颗心。	當結束這個吻，天空已經布滿星辰，見證這早已緊緊依偎相攜相知的兩顆心。	このキスが終わる頃には、空は星で埋め尽くされ、とっくに固く寄り添い、互いを理解し合っている二つの心を祝福していた。	입맞춤이 끝나자 하늘은 별들로 가득 수놓아 있었고, 오래전부터 서로 의지하고 함께해 온 두 마음의 증인이 되어주었다.	When the kiss finally ended, the sky was already filled with stars, silent witnesses to two hearts that had already found and entwined each other.						0
175	克罗瑞娜轻轻靠在我怀里，脸颊贴着我的胸膛，闻得到她的呼吸，或浓或淡的花香	克羅瑞娜輕輕靠在我懷裡，臉頰貼著我的胸膛，聞得到她的呼吸，或濃或淡的花香。	クラウリナはそっと私の腕の中に寄りかかり、頬を私の胸に当てた。彼女の呼吸が聞こえ、濃淡さまざまな花の香りがした。	클라리나가 살며시 내 품에 기대며 내 가슴에 얼굴을 묻었다. 그러자 그녀의 숨결에서 진하듯 옅은 꽃향기가 느껴졌다.	Clarina rested in my arms, her cheek resting on my chest. I could hear her breathing and smell her complex notes of floral scent.						0
176	我们又一次互相确认了心意，太好了。	我們又一次互相確認了心意，太好了。	お互いの気持ちをもう一度確かめ合えたわね。よかったわ。	우리, 서로의 마음을 또다시 확인했어. 정말 잘 됐다.	Now I know for sure you feel the same way I do. I'm so glad.						0
177	她闭着眼睛，像真的醉了一般，开口的声音却清晰又坚定。	她閉著眼睛，像真的醉了一般，開口的聲音卻清晰又堅定。	彼女は目を閉じ、本当に酔っているかのように、しかしはっきりとした声で力強く言った。	그녀는 정말로 취한 듯 눈을 감았지만, 목소리는 분명하고도 확고했다.	She kept her eyes closed, her tone dreamy but resolute.						0
178	但是，我还想要和你更近一些。	但是，我還想要和你更近一些。	でも、貴方ともっと近づきたい。	근데, 난 너랑 더 가까워지고 싶어.	But... I want to be even closer to you.						0
179	我更用力地抱紧克罗瑞娜。	我更用力地抱緊克羅瑞娜。	私はクラウリナをさらに強く抱きしめた。	나는 클라리나를 더 세게 끌어안았다.	I held her a little tighter.						0
180	好。	好。	ああ。	좋아.	Mm.						0
181	比拥抱更近，比轻轻舔舐你更亲近，比咬你的手掌更亲近，我想要那种……	比擁抱更近，比輕輕舔舐你更親近，比咬你的手掌更親近，我想要那種……	抱擁よりも近く、舐めるよりも、貴方の掌を噛むよりも親密な……	포옹보다 더 가깝고, 널 핥는 것보다 더 다정하고, 네 손바닥을 깨무는 것보다 더 친밀한 것. 내가 원하는 건…	Even closer than an embrace, even closer than gently licking you, or nibbling your palm. I want...						0
182	世界上，对在一起的两个人来说，最近的距离。	世界上，對在一起的兩個人來說，最近的距離。	世界で、二人にとって、一番近い距離にいたいわ。	세상에서, 연인인 두 사람에게 있어 가장 가까운 거리야.	I want us to be as close as two people who love each other can be.						0
183	好。	好。	ああ、私もだ。	좋아.	I'd like that too.						0
