xxx_343125310	A	A	A	A	A	A	A	A	A	A	A
173	请你……呜……至少现在，先不要问这个……	請你……嗚……至少現在，先不要問這個……	お、お願い……うぅ……せめて今は、まだ聞かないでちょうだい……	부탁이야… 흑… 적어도 지금은 이것에 대해 묻지 말아 줘…	Please... just... don't ask about that. Not right now...						0
174	蒙得严严实实的被子里传出她的声音，用上了尽量礼貌端庄的词语，但隔着被子传来，那声音有种毛茸茸可爱和无助。	蓋得緊緊的被子裡傳出她的聲音，用上了盡量禮貌端莊的詞語，但隔著被子傳來，那聲音有種毛茸茸可愛和無助。	すっぽりと覆われた布団の中から彼女の声が聞こえてくる。できるだけ上品な言葉を使おうとしたようだが、布団越しに聞こえるその声は、どこかふわふわとして可愛らしく、そして頼りなかった。	꽁꽁 싸맨 이불 아래서 그녀의 소리가 들려왔다. 최대한 예의 바르고 단정한 말투로 말하려 했지만, 이불 너머로 전해지는 그 목소리는 솜털처럼 귀엽고 안쓰러웠다.	Her muffled voice came from beneath the cover, trying to sound proper, but through the fabric it carried a fuzzy, helpless cuteness.						0
175	好吧，我不问了，你先出来。	好吧，我不問了，你先出來。	わかった、もう聞かない。だから、まずは出てこい。	알았어. 안 물어볼 테니까 일단 나와.	Alright, I won't. Come on out.						0
176	让克罗瑞娜红透的小脸露在外面，我握住她的手。	讓克羅瑞娜紅透的小臉露在外面，我握住她的手。	真っ赤になったクラウリナの顔が布団から出てくると、私は彼女の手を握った。	클라리나의 새빨간 얼굴을 밖으로 드러내고, 나는 그녀의 손을 잡았다.	She peeked out, her face flushed deep red, and I took her hand in mine.						0
177	她的手又小又软，掌心滚烫，轻易就能被我全部拢进手心包裹住。	她的手又小又軟，掌心滾燙，輕易就能被我全部握進手心包裹住。	彼女の手は熱くて小さくて柔らかく、簡単に私の手のひらに包み込まれた。	그녀의 손은 작고 부드러웠다. 뜨거운 손바닥은 내 손안에 쏙 들어왔다.	Her hand was small and soft, burning hot to the touch, so small I could easily enclose it completely in my palm.						0
178	你先安心休息，不要想其他的了。	你先安心休息，不要想其他的了。	今は安心して休め。他のことは考えるな。	일단 편하게 쉬어. 다른 생각은 하지 말고.	Just get some rest. Don't worry about anything.						0
179	分析员在这里陪着我吗？	分析員在這裡陪著我嗎？	分析員さんは、ここにいてくれるかしら？	분석가가 나랑 같이 여기 있어 줄 거야?	Will you stay here with me?						0
180	嗯。	嗯。	ああ。	응.	Of course.						0
181	那就好，别离我……太远……	那就好，別離我……太遠……	よかった。わたくしから……離れないで……	다행이다. 어디 멀리 가지 말고… 내 옆에 있어 줘…	Good. Please... stay close to me...						0
182	她喃喃地念着这句话，渐渐睡着了。	她喃喃地唸著這句話，漸漸睡著了。	彼女はそう呟きながら、次第に眠りについた。	그녀는 그렇게 중얼거리며 점점 잠에 빠졌다.	Murmuring, she slowly fell asleep.						0
